PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",27-1026,Merchandise displayers and window trimmers,,710,11.6,0.247,15.39,32010,6.1,7.81,9.84,14.09,20.26,24.98,16250,20460,29310,42130,51960,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",27-1027,Set and exhibit designers,,440,15.1,0.153,26.58,55280,7.4,10.76,17.63,27.47,36.16,40.19,22390,36660,57130,75220,83590,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",27-1029,"Designers, all other",,180,38.3,0.064,19.94,41470,25.2,7.05,7.78,11.48,30.24,41.13,14650,16180,23890,62890,85540,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",27-2011,Actors,,1110,20.8,0.387,18.10,*,9.5,7.55,8.45,13.19,21.86,30.61,*,*,*,*,*,,True
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",27-2012,Producers and directors,,2960,14.8,1.037,39.11,81340,2.3,19.35,27.15,37.52,47.41,58.13,40250,56470,78040,98620,120920,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",27-2021,Athletes and sports competitors,,450,28.6,0.159,*,62960,15.2,*,*,*,*,*,17780,24910,39210,64070,#,True,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",27-2022,Coaches and scouts,,3150,11.7,1.102,*,40740,5.3,*,*,*,*,*,16600,20150,34810,47910,71840,True,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",27-2032,Choreographers,,450,32.7,0.157,23.10,48050,7.6,13.60,17.15,21.29,28.78,34.48,28280,35670,44280,59850,71710,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",27-2041,Music directors and composers,,230,26.5,0.080,22.51,46820,10.9,7.70,11.25,22.35,31.61,36.97,16030,23410,46480,65740,76900,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",27-2042,Musicians and singers,,710,34.3,0.250,30.32,*,7.8,14.32,22.65,29.54,37.82,42.15,*,*,*,*,*,,True
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",27-2099,"Entertainers and performers, sports and related workers, all other",,220,47.3,0.076,13.07,*,13.3,8.05,8.76,10.34,16.00,19.49,*,*,*,*,*,,True
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",27-3011,Radio and television announcers,,350,14.7,0.123,37.22,77420,13.6,9.85,13.53,19.97,49.40,#,20490,28150,41540,102750,#,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",27-3012,Public address system and other announcers,,40,43.5,0.013,*,*,*,*,*,*,*,*,*,*,*,*,*,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",27-3021,Broadcast news analysts,,290,26.3,0.103,37.74,78500,12.5,16.54,25.64,30.08,39.68,63.57,34400,53340,62570,82530,132220,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",27-3022,Reporters and correspondents,,2620,8.6,0.916,31.95,66460,6.4,11.66,16.47,25.88,39.82,57.74,24260,34250,53820,82830,120110,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",27-3031,Public relations specialists,,15340,4.2,5.368,43.41,90300,2.6,20.38,27.15,38.43,51.65,73.55,42380,56460,79930,107430,152970,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",27-3041,Editors,,6480,6.5,2.269,31.48,65470,1.9,15.83,23.04,29.94,38.68,49.22,32930,47920,62280,80440,102380,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",27-3042,Technical writers,,3350,6.4,1.173,35.06,72920,1.3,21.93,27.65,34.33,41.74,49.83,45610,57520,71400,86820,103640,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",27-3043,Writers and authors,,2790,7.8,0.978,36.77,76480,3.5,19.79,26.50,35.52,45.68,53.16,41170,55130,73870,95020,110580,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",27-3091,Interpreters and translators,,1700,13.4,0.594,32.60,67810,13.7,11.02,17.64,25.73,40.90,69.05,22920,36690,53520,85080,143630,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",27-3099,"Media and communication workers, all other",,460,14.3,0.159,26.65,55430,4.9,13.09,16.77,25.26,33.73,43.50,27220,34870,52540,70150,90470,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",27-4011,Audio and video equipment technicians,,1190,18.8,0.417,22.58,46960,2.3,14.23,17.10,20.63,27.13,34.54,29600,35560,42910,56440,71840,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",27-4012,Broadcast technicians,,1110,10.0,0.388,25.88,53840,5.3,9.58,15.12,26.21,36.36,42.44,19920,31450,54520,75620,88270,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",27-4014,Sound engineering technicians,,360,20.3,0.126,26.08,54240,6.3,11.43,14.83,24.35,36.52,43.50,23780,30850,50640,75960,90480,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",27-4021,Photographers,,920,7.3,0.322,22.27,46310,13.8,7.80,10.57,16.12,24.46,38.39,16220,21980,33520,50870,79850,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",27-4031,"Camera operators, television, video, and motion picture",,670,16.8,0.233,29.23,60810,3.8,16.30,19.78,29.09,38.12,44.51,33890,41130,60510,79280,92590,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",27-4032,Film and video editors,,350,13.3,0.123,30.71,63880,5.6,14.11,17.49,27.52,38.64,50.48,29340,36380,57250,80380,105010,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",27-4099,"Media and communication equipment workers, all other",,1260,4.1,0.441,43.87,91250,1.2,32.25,38.12,44.57,50.16,54.34,67090,79280,92710,104330,113020,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-0000,Healthcare practitioner and technical occupations,major,121200,2.9,42.410,39.65,82480,3.6,16.29,23.84,33.94,47.06,68.55,33880,49590,70590,97890,142580,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-1011,Chiropractors,,480,16.7,0.167,46.06,95810,20.2,15.10,21.21,30.09,53.17,#,31410,44110,62580,110600,#,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-1021,"Dentists, general",,2080,6.8,0.729,82.94,172510,5.5,33.71,43.71,#,#,#,70130,90920,#,#,#,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-1023,Orthodontists,,100,36.4,0.035,93.56,194600,16.2,55.50,63.69,#,#,#,115450,132480,#,#,#,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-1029,"Dentists, all other specialists",,240,19.7,0.082,66.48,138270,9.6,33.04,50.04,61.35,79.34,#,68720,104080,127600,165030,#,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-1031,Dietitians and nutritionists,,910,10.6,0.317,28.01,58250,5.2,12.77,20.02,27.13,34.43,41.17,26560,41650,56430,71620,85630,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-1041,Optometrists,,470,16.0,0.163,56.31,117120,11.4,32.07,43.33,49.96,61.98,#,66710,90140,103910,128920,#,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-1051,Pharmacists,,4340,6.3,1.520,51.10,106300,1.8,35.24,46.84,52.91,59.94,65.55,73310,97420,110060,124670,136340,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-1061,Anesthesiologists,,650,41.1,0.227,107.59,223790,14.3,#,#,#,#,#,#,#,#,#,#,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-1062,Family and general practitioners,,1880,16.0,0.657,76.28,158660,7.0,33.22,53.19,72.73,#,#,69100,110630,151280,#,#,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-1063,"Internists, general",,820,19.9,0.285,80.82,168100,7.8,52.33,59.56,68.14,#,#,108850,123880,141730,#,#,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-1064,Obstetricians and gynecologists,,610,20.2,0.212,103.71,215710,8.3,62.38,#,#,#,#,129740,#,#,#,#,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-1065,"Pediatricians, general",,460,16.9,0.160,72.98,151790,8.9,40.60,57.36,69.60,#,#,84450,119310,144760,#,#,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-1066,Psychiatrists,,550,16.2,0.191,60.58,126000,9.2,24.79,29.57,63.61,#,#,51560,61500,132310,#,#,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-1067,Surgeons,,930,14.6,0.326,108.75,226210,5.9,68.57,#,#,#,#,142620,#,#,#,#,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-1069,"Physicians and surgeons, all other",,8460,5.5,2.959,77.98,162200,5.6,35.27,59.63,73.65,#,#,73360,124020,153200,#,#,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-1071,Physician assistants,,1800,11.8,0.631,42.33,88040,2.9,24.89,36.54,43.45,50.40,57.32,51770,76010,90370,104840,119220,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-1081,Podiatrists,,330,11.8,0.116,66.70,138740,11.5,26.95,36.47,50.48,#,#,56050,75860,105010,#,#,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-1111,Registered nurses,,37740,4.5,13.207,35.64,74130,1.4,23.94,29.46,35.25,41.32,48.69,49790,61270,73330,85950,101280,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-1121,Audiologists,,320,26.7,0.112,32.14,66850,7.2,17.80,22.63,32.01,39.09,45.84,37020,47080,66580,81310,95350,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-1122,Occupational therapists,,1360,9.0,0.476,37.86,78750,2.3,25.00,31.78,38.56,45.08,51.48,51990,66100,80200,93760,107080,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-1123,Physical therapists,,2430,7.7,0.851,40.28,83770,1.6,27.75,33.69,40.19,47.22,53.55,57720,70080,83600,98210,111380,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-1124,Radiation therapists,,270,14.2,0.095,35.31,73450,4.0,23.34,28.32,34.70,41.60,48.13,48550,58910,72170,86520,100110,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-1125,Recreational therapists,,340,10.1,0.120,24.14,50210,2.7,15.07,19.00,22.91,29.69,35.32,31350,39510,47650,61740,73470,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-1126,Respiratory therapists,,1350,10.7,0.472,30.94,64350,2.6,21.95,26.21,30.37,36.50,41.05,45650,54510,63160,75910,85390,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-1127,Speech-language pathologists,,2040,6.4,0.713,38.67,80430,3.0,25.65,30.72,38.27,46.32,54.41,53340,63910,79590,96340,113160,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-1129,"Therapists, all other",,180,25.9,0.063,20.42,42480,11.6,10.67,12.21,16.95,25.15,37.74,22180,25400,35260,52310,78490,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-1131,Veterinarians,,1220,12.2,0.426,50.83,105720,4.0,32.15,37.58,47.04,59.65,78.50,66870,78170,97850,124070,163290,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-1199,"Health diagnosing and treating practitioners, all other",,3700,2.9,1.293,55.65,115750,2.3,31.36,47.37,57.61,64.21,73.65,65230,98530,119830,133550,153190,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-2011,Medical and clinical laboratory technologists,,3730,13.7,1.305,29.87,62130,2.8,20.71,25.46,30.35,34.80,38.99,43090,52950,63130,72370,81100,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-2012,Medical and clinical laboratory technicians,,2360,8.0,0.824,20.86,43400,2.9,12.38,15.20,20.11,25.63,31.02,25750,31620,41820,53310,64530,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-2021,Dental hygienists,,2650,8.5,0.929,40.85,84970,5.2,25.84,33.73,39.26,46.88,56.23,53750,70170,81660,97500,116960,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-2031,Cardiovascular technologists and technicians,,590,12.1,0.205,30.73,63930,2.6,16.24,24.58,31.53,37.76,44.15,33780,51120,65590,78550,91820,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-2032,Diagnostic medical sonographers,,810,13.4,0.283,32.67,67960,4.1,19.95,28.67,34.43,39.40,44.44,41500,59630,71610,81950,92430,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-2033,Nuclear medicine technologists,,390,11.6,0.137,36.78,76490,3.0,26.51,31.18,36.94,42.76,49.26,55150,64860,76830,88940,102460,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-2034,Radiologic technologists and technicians,,3460,7.7,1.211,32.04,66650,2.1,21.18,26.28,31.18,37.55,42.91,44050,54660,64860,78100,89260,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-2041,Emergency medical technicians and paramedics,,3910,16.9,1.369,21.91,45570,5.2,12.92,15.84,21.46,26.49,31.53,26880,32950,44640,55110,65580,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-2051,Dietetic technicians,,530,17.4,0.185,16.96,35290,2.7,12.70,15.43,17.40,19.40,21.39,26420,32100,36200,40350,44490,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-2052,Pharmacy technicians,,4570,8.0,1.600,14.87,30920,2.1,9.89,11.59,14.25,17.78,21.40,20560,24100,29650,36990,44520,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-2053,Psychiatric technicians,,970,6.4,0.338,17.51,36410,7.4,10.73,12.81,15.87,22.33,25.73,22320,26640,33000,46440,53510,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-2054,Respiratory therapy technicians,,250,20.0,0.086,29.45,61260,6.4,17.20,22.53,29.98,35.78,43.84,35770,46870,62360,74420,91180,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-2055,Surgical technologists,,1870,13.8,0.656,21.65,45030,3.5,12.80,15.35,20.00,26.79,33.29,26620,31920,41600,55720,69230,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-2056,Veterinary technologists and technicians,,1260,12.8,0.443,17.17,35710,4.5,10.82,13.15,16.37,20.66,24.88,22500,27350,34060,42980,51760,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-2061,Licensed practical and licensed vocational nurses,,9270,5.9,3.243,22.21,46200,1.6,15.15,18.74,22.49,25.64,28.96,31520,38980,46780,53330,60230,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-2071,Medical records and health information technicians,,2040,6.4,0.713,19.78,41140,2.1,12.75,14.86,18.31,23.63,29.73,26520,30900,38090,49150,61840,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-2081,"Opticians, dispensing",,1760,9.4,0.616,22.12,46000,9.7,12.98,15.99,19.91,24.30,29.59,27000,33250,41410,50550,61550,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-2091,Orthotists and prosthetists,,50,17.5,0.016,29.56,61480,6.5,17.77,23.02,29.96,35.34,41.70,36950,47880,62310,73500,86740,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-2099,"Health technologists and technicians, all other",,1140,11.4,0.399,20.04,41690,4.7,12.62,14.64,17.58,24.26,30.95,26240,30450,36570,50460,64370,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-9011,Occupational health and safety specialists,,1090,4.5,0.380,38.42,79900,3.0,22.14,29.33,37.81,46.01,54.33,46050,61010,78640,95700,113010,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-9012,Occupational health and safety technicians,,180,7.5,0.064,27.44,57080,7.2,15.93,19.58,27.07,35.58,40.82,33140,40720,56300,74000,84910,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-9091,Athletic trainers,,120,22.8,0.041,*,53970,7.6,*,*,*,*,*,32940,37710,45980,61650,84860,True,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",29-9099,"Healthcare practitioners and technical workers, all other",,2110,7.1,0.737,36.88,76710,11.5,16.22,22.47,37.15,50.15,57.62,33740,46740,77270,104320,119840,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",31-0000,Healthcare support occupations,major,53170,2.9,18.605,14.35,29850,1.2,9.48,10.91,13.24,16.69,21.43,19720,22700,27540,34710,44570,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",31-1011,Home health aides,,11020,10.6,3.857,11.12,23130,2.2,8.32,9.59,10.83,12.12,14.34,17310,19950,22520,25210,29830,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",31-1012,"Nursing aides, orderlies, and attendants",,18620,4.9,6.516,13.34,27740,1.2,9.92,11.01,12.80,15.08,18.24,20630,22900,26630,31360,37940,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",31-1013,Psychiatric aides,,520,17.9,0.182,17.69,36790,4.0,12.07,14.83,18.01,21.11,23.23,25100,30850,37470,43900,48310,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",31-2011,Occupational therapist assistants,,210,26.8,0.073,25.71,53470,8.4,12.67,17.98,24.86,31.06,42.48,26350,37400,51710,64600,88370,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",31-2012,Occupational therapist aides,,100,26.8,0.036,13.67,28430,10.4,8.17,10.08,12.74,15.95,19.59,16990,20970,26490,33180,40750,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",31-2021,Physical therapist assistants,,880,15.0,0.307,21.78,45300,6.0,11.84,14.11,21.44,27.93,32.55,24630,29340,44590,58090,67710,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",31-2022,Physical therapist aides,,630,11.3,0.219,12.80,26630,4.4,8.49,9.71,11.97,14.64,18.80,17660,20190,24900,30440,39110,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",31-9011,Massage therapists,,890,20.6,0.311,20.70,43050,8.6,8.68,12.22,18.26,25.50,33.54,18050,25410,37980,53030,69760,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",31-9091,Dental assistants,,5710,6.0,1.997,17.75,36910,2.5,11.88,13.78,17.21,21.57,24.73,24700,28660,35810,44870,51440,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",31-9092,Medical assistants,,7280,5.8,2.549,16.37,34060,1.7,11.88,13.52,15.57,18.92,22.56,24720,28130,32370,39360,46930,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",31-9093,Medical equipment preparers,,400,13.0,0.139,15.52,32290,2.6,10.34,12.53,15.04,17.92,20.47,21510,26060,31280,37270,42570,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",31-9094,Medical transcriptionists,,780,17.3,0.274,18.94,39400,3.9,12.14,15.30,18.67,23.50,26.29,25240,31830,38840,48880,54690,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",31-9095,Pharmacy aides,,740,23.7,0.259,11.05,22980,2.3,8.39,9.74,10.90,12.05,14.19,17440,20260,22680,25070,29510,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",31-9096,Veterinary assistants and laboratory animal caretakers,,2400,10.3,0.838,12.13,25230,4.0,7.47,8.82,11.34,14.27,17.19,15540,18350,23580,29690,35760,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",31-9099,"Healthcare support workers, all other",,3000,7.2,1.048,17.36,36110,2.6,11.06,13.31,16.03,20.76,25.57,23000,27690,33340,43170,53190,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",33-0000,Protective service occupations,major,76340,5.4,26.713,24.04,50000,4.4,10.41,14.30,21.71,31.05,42.51,21650,29750,45150,64580,88430,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",33-1011,First-line supervisors/managers of correctional officers,,310,10.3,0.109,38.00,79030,3.0,22.43,28.89,36.02,49.24,55.27,46650,60080,74920,102420,114950,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",33-1012,First-line supervisors/managers of police and detectives,,2010,7.3,0.705,47.20,98170,2.7,35.52,40.45,47.49,54.33,59.26,73870,84140,98780,113000,123270,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",33-1021,First-line supervisors/managers of fire fighting and prevention workers,,1080,18.3,0.376,39.56,82280,3.4,26.54,30.94,39.41,47.85,55.10,55210,64350,81970,99530,114610,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",33-1099,"First-line supervisors/managers, protective service workers, all other",,1380,7.8,0.482,30.62,63680,6.0,14.90,18.49,25.03,37.13,56.17,30980,38450,52050,77230,116830,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",33-2011,Fire fighters,,4160,7.8,1.457,27.10,56370,2.2,19.10,21.80,25.67,31.86,37.85,39720,45340,53390,66260,78730,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",33-2021,Fire inspectors and investigators,,150,6.5,0.053,30.46,63360,4.6,20.65,24.16,30.46,36.12,41.84,42950,50260,63360,75120,87020,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",33-3011,Bailiffs,,200,21.8,0.071,17.83,37090,6.5,11.13,13.57,16.32,21.45,27.98,23160,28230,33940,44620,58190,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",33-3012,Correctional officers and jailers,,5330,14.1,1.865,23.47,48820,4.2,14.60,18.37,22.77,28.00,34.77,30360,38210,47360,58230,72320,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",33-3021,Detectives and criminal investigators,,4870,1.6,1.704,44.66,92890,2.2,28.40,36.41,45.97,50.66,58.73,59070,75730,95620,105360,122160,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",33-3041,Parking enforcement workers,,400,2.0,0.140,20.14,41900,2.6,15.00,18.14,20.34,22.32,25.13,31190,37740,42300,46430,52270,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",33-3051,Police and sheriff's patrol officers,,15810,13.7,5.533,30.47,63380,1.5,21.89,24.80,29.79,35.77,41.47,45520,51590,61970,74400,86260,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",33-9011,Animal control workers,,260,19.2,0.092,19.94,41470,4.1,12.98,14.84,18.75,23.53,30.44,27000,30860,39000,48940,63310,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",33-9021,Private detectives and investigators,,1410,20.5,0.494,33.60,69890,11.2,11.49,21.77,29.40,44.45,61.95,23890,45280,61160,92450,128860,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",33-9032,Security guards,,34320,3.9,12.010,16.85,35040,2.8,9.75,11.64,15.60,20.16,25.92,20270,24210,32440,41930,53910,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",33-9091,Crossing guards,,910,20.0,0.320,14.07,29260,2.7,10.03,11.92,13.67,16.14,18.94,20870,24790,28440,33580,39390,,
