AREA_TITLE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,LOC_QUOTIENT
"Los Angeles-Long Beach-Anaheim, CA",Couriers and messengers,,7040,12.0,1.306,12.06,25080,3.8,8.53,9.15,10.58,14.10,17.96,17730,19030,22010,29320,37350,,,
"Los Angeles-Long Beach-Anaheim, CA","Police, fire, and ambulance dispatchers",,1490,6.8,0.276,23.55,48980,3.1,12.36,18.08,24.70,29.19,33.02,25710,37610,51380,60720,68670,,,
"Los Angeles-Long Beach-Anaheim, CA","Dispatchers, except police, fire, and ambulance",,8000,4.6,1.482,18.84,39190,2.0,11.32,13.69,16.95,22.54,29.59,23550,28480,35250,46890,61540,,,
"Los Angeles-Long Beach-Anaheim, CA","Meter readers, utilities",,1610,8.6,0.298,21.18,44050,2.7,12.08,16.55,19.23,27.48,30.89,25140,34420,40010,57150,64240,,,
"Los Angeles-Long Beach-Anaheim, CA",Postal service clerks,,2620,0.0,0.485,25.08,52160,3.5,25.25,25.25,25.26,25.26,25.81,52520,52520,52530,52540,53680,,,
"Los Angeles-Long Beach-Anaheim, CA",Postal service mail carriers,,13260,0.0,2.458,24.90,51780,3.5,22.56,24.56,25.80,25.81,25.81,46920,51090,53670,53680,53680,,,
"Los Angeles-Long Beach-Anaheim, CA","Postal service mail sorters, processors, and processing machine operators",,7440,0.0,1.378,23.87,49640,3.5,20.48,24.46,25.25,25.26,25.80,42600,50880,52520,52530,53670,,,
"Los Angeles-Long Beach-Anaheim, CA","Production, planning, and expediting clerks",,18100,3.5,3.355,22.60,47010,0.9,13.44,17.06,22.01,27.27,33.14,27950,35480,45780,56710,68940,,,
"Los Angeles-Long Beach-Anaheim, CA","Shipping, receiving, and traffic clerks",,43530,2.6,8.069,14.00,29120,0.7,9.03,10.50,13.21,16.46,20.17,18780,21840,27480,34240,41950,,,
"Los Angeles-Long Beach-Anaheim, CA",Stock clerks and order fillers,,75370,3.2,13.969,11.98,24920,1.1,8.48,9.06,10.46,13.53,18.39,17630,18850,21760,28140,38260,,,
"Los Angeles-Long Beach-Anaheim, CA","Weighers, measurers, checkers, and samplers, recordkeeping",,5290,14.2,0.980,13.77,28650,2.2,8.97,10.27,12.87,16.02,20.07,18660,21370,26780,33320,41740,,,
"Los Angeles-Long Beach-Anaheim, CA",Executive secretaries and administrative assistants,,82770,2.1,15.342,22.86,47550,0.7,14.45,17.38,21.93,27.61,33.26,30060,36160,45620,57440,69180,,,
"Los Angeles-Long Beach-Anaheim, CA",Legal secretaries,,14200,6.0,2.633,23.81,49530,2.2,13.30,16.05,22.92,30.97,36.85,27670,33370,47670,64410,76650,,,
"Los Angeles-Long Beach-Anaheim, CA",Medical secretaries,,31230,4.9,5.789,15.06,31330,1.7,9.38,11.35,14.42,18.18,21.96,19510,23610,29990,37810,45690,,,
"Los Angeles-Long Beach-Anaheim, CA","Secretaries, except legal, medical, and executive",,40950,3.4,7.590,17.16,35680,1.2,10.19,12.87,16.80,21.10,24.83,21190,26770,34950,43890,51640,,,
"Los Angeles-Long Beach-Anaheim, CA",Computer operators,,4120,8.3,0.763,18.28,38020,3.4,11.08,13.69,17.90,21.71,26.26,23050,28480,37230,45170,54620,,,
"Los Angeles-Long Beach-Anaheim, CA",Data entry keyers,,11040,5.9,2.046,14.09,29300,1.2,9.51,11.33,13.71,16.07,19.57,19780,23570,28510,33430,40700,,,
"Los Angeles-Long Beach-Anaheim, CA",Word processors and typists,,9870,3.4,1.830,17.83,37080,3.7,12.90,15.11,17.14,20.04,23.35,26830,31440,35650,41670,48570,,,
"Los Angeles-Long Beach-Anaheim, CA",Desktop publishers,,570,17.0,0.106,21.73,45200,4.3,12.75,16.46,21.44,27.44,30.48,26520,34230,44600,57070,63400,,,
"Los Angeles-Long Beach-Anaheim, CA",Insurance claims and policy processing clerks,,13570,8.6,2.515,18.65,38780,2.4,12.00,13.96,17.23,22.35,27.90,24950,29030,35830,46480,58030,,,
"Los Angeles-Long Beach-Anaheim, CA","Mail clerks and mail machine operators, except postal service",,3730,5.9,0.691,14.39,29940,1.8,9.68,11.45,13.78,16.64,20.54,20140,23820,28660,34620,42720,,,
"Los Angeles-Long Beach-Anaheim, CA","Office clerks, general",,140710,2.7,26.080,14.21,29560,2.1,8.85,10.29,13.23,16.93,21.44,18410,21410,27530,35220,44590,,,
"Los Angeles-Long Beach-Anaheim, CA","Office machine operators, except computer",,4560,10.9,0.844,13.20,27450,2.1,8.71,9.82,12.05,15.09,19.60,18110,20430,25060,31400,40770,,,
"Los Angeles-Long Beach-Anaheim, CA",Proofreaders and copy markers,,730,36.4,0.134,19.37,40290,5.4,9.77,13.87,19.68,24.22,28.85,20320,28840,40940,50380,60010,,,
"Los Angeles-Long Beach-Anaheim, CA",Statistical assistants,,270,13.4,0.050,20.75,43160,2.2,14.70,17.20,20.84,24.14,27.48,30580,35770,43340,50210,57150,,,
"Los Angeles-Long Beach-Anaheim, CA","Office and administrative support workers, all other",,30630,6.6,5.676,14.58,30330,3.0,9.13,10.42,13.01,16.31,23.37,18980,21680,27060,33930,48610,,,
"Los Angeles-Long Beach-Anaheim, CA","Farming, fishing, and forestry occupations",major,4680,11.6,0.868,11.81,24560,4.5,8.21,8.64,9.41,11.94,18.56,17070,17970,19570,24830,38600,,,
"Los Angeles-Long Beach-Anaheim, CA","First-line supervisors/managers of farming, fishing, and forestry workers",,280,22.9,0.052,24.47,50910,7.2,11.58,16.38,22.39,32.72,39.69,24080,34070,46570,68050,82550,,,
"Los Angeles-Long Beach-Anaheim, CA","Graders and sorters, agricultural products",,850,28.8,0.157,9.02,18760,2.6,8.12,8.13,8.63,9.15,10.14,16900,16910,17960,19040,21100,,,
"Los Angeles-Long Beach-Anaheim, CA","Farmworkers and laborers, crop, nursery, and greenhouse",,2040,20.0,0.377,9.61,19980,1.8,8.23,8.55,9.09,9.92,11.68,17120,17790,18910,20640,24300,,,
"Los Angeles-Long Beach-Anaheim, CA","Farmworkers, farm and ranch animals",,990,23.1,0.184,11.05,22990,3.7,8.44,8.99,10.52,12.55,15.16,17560,18700,21880,26110,31540,,,
"Los Angeles-Long Beach-Anaheim, CA","Agricultural workers, all other",,90,23.3,0.016,16.63,34600,6.4,10.31,11.76,14.52,20.41,26.36,21440,24470,30210,42460,54830,,,
"Los Angeles-Long Beach-Anaheim, CA",Forest and conservation workers,,130,5.8,0.024,11.95,24860,4.5,9.56,10.01,10.72,11.42,16.23,19890,20810,22290,23740,33770,,,
"Los Angeles-Long Beach-Anaheim, CA",Construction and extraction occupations,major,185370,2.3,34.358,23.43,48740,1.1,11.97,15.61,21.74,30.00,38.40,24890,32470,45230,62400,79880,,,
"Los Angeles-Long Beach-Anaheim, CA",First-line supervisors/managers of construction trades and extraction workers,,15210,4.3,2.820,34.24,71220,1.2,21.32,26.68,33.03,41.83,50.03,44360,55500,68700,87010,104070,,,
"Los Angeles-Long Beach-Anaheim, CA",Boilermakers,,210,35.0,0.038,35.84,74550,5.2,22.52,30.37,36.93,41.18,48.97,46840,63160,76810,85640,101860,,,
"Los Angeles-Long Beach-Anaheim, CA",Brickmasons and blockmasons,,1470,12.6,0.272,22.77,47360,6.0,11.06,16.01,23.02,28.76,35.51,23010,33290,47880,59820,73860,,,
"Los Angeles-Long Beach-Anaheim, CA",Stonemasons,,760,23.6,0.140,22.41,46610,9.8,12.49,14.41,20.17,29.95,37.52,25970,29980,41950,62310,78040,,,
"Los Angeles-Long Beach-Anaheim, CA",Carpenters,,22330,5.7,4.138,24.48,50910,1.7,13.30,17.96,23.77,30.45,37.78,27670,37360,49430,63340,78580,,,
"Los Angeles-Long Beach-Anaheim, CA",Carpet installers,,2030,15.2,0.376,18.85,39200,3.2,11.30,14.85,18.45,22.13,27.02,23500,30900,38370,46030,56200,,,
"Los Angeles-Long Beach-Anaheim, CA","Floor layers, except carpet, wood, and hard tiles",,830,22.1,0.153,20.19,41990,5.6,12.55,15.58,18.67,24.62,30.14,26110,32410,38830,51210,62690,,,
"Los Angeles-Long Beach-Anaheim, CA",Tile and marble setters,,2460,13.1,0.456,22.16,46100,3.5,14.29,18.05,21.86,25.65,31.93,29730,37550,45470,53340,66410,,,
"Los Angeles-Long Beach-Anaheim, CA",Cement masons and concrete finishers,,5450,8.3,1.011,25.41,52860,3.6,15.45,18.70,25.29,31.68,36.63,32130,38900,52600,65900,76190,,,
"Los Angeles-Long Beach-Anaheim, CA",Terrazzo workers and finishers,,**,**,**,21.04,43760,10.7,15.87,17.53,20.38,24.56,28.42,33000,36460,42400,51080,59120,,,
"Los Angeles-Long Beach-Anaheim, CA",Construction laborers,,37690,5.2,6.986,18.23,37910,1.6,10.48,12.91,16.98,22.26,28.75,21800,26850,35330,46300,59790,,,
"Los Angeles-Long Beach-Anaheim, CA","Paving, surfacing, and tamping equipment operators",,750,17.8,0.139,26.57,55260,3.0,17.47,20.30,25.56,33.03,38.61,36330,42230,53160,68710,80310,,,
"Los Angeles-Long Beach-Anaheim, CA",Operating engineers and other construction equipment operators,,6200,7.2,1.150,32.74,68090,1.9,20.57,25.94,33.79,39.10,44.38,42790,53950,70280,81340,92310,,,
"Los Angeles-Long Beach-Anaheim, CA",Drywall and ceiling tile installers,,7770,9.3,1.441,23.85,49620,2.8,14.41,18.80,22.97,27.93,36.33,29980,39100,47770,58100,75560,,,
"Los Angeles-Long Beach-Anaheim, CA",Tapers,,1290,10.4,0.239,23.10,48060,2.2,14.36,18.24,23.21,27.89,32.45,29870,37930,48270,58020,67490,,,
"Los Angeles-Long Beach-Anaheim, CA",Electricians,,16650,5.8,3.086,25.38,52780,3.2,13.14,17.35,23.84,32.24,41.02,27330,36100,49600,67050,85320,,,
"Los Angeles-Long Beach-Anaheim, CA",Glaziers,,1500,17.6,0.278,24.03,49970,9.5,9.06,13.67,20.94,34.97,43.78,18850,28430,43560,72730,91060,,,
"Los Angeles-Long Beach-Anaheim, CA","Insulation workers, floor, ceiling, and wall",,650,36.9,0.120,20.92,43510,5.5,13.46,15.71,21.56,24.40,27.65,27990,32680,44850,50760,57500,,,
"Los Angeles-Long Beach-Anaheim, CA","Insulation workers, mechanical",,630,30.2,0.116,22.55,46900,4.9,13.66,16.96,21.56,27.34,34.02,28420,35270,44840,56860,70750,,,
"Los Angeles-Long Beach-Anaheim, CA","Painters, construction and maintenance",,9500,9.3,1.760,18.96,39430,2.7,11.84,13.96,17.37,23.01,29.55,24630,29030,36130,47850,61470,,,
"Los Angeles-Long Beach-Anaheim, CA",Paperhangers,,**,**,**,19.62,40820,3.1,15.37,16.61,18.85,21.88,25.66,31970,34540,39200,45520,53360,,,
"Los Angeles-Long Beach-Anaheim, CA",Pipelayers,,550,23.4,0.102,25.45,52930,4.0,16.46,19.80,26.38,30.96,33.99,34230,41180,54870,64400,70700,,,
"Los Angeles-Long Beach-Anaheim, CA","Plumbers, pipefitters, and steamfitters",,11820,6.4,2.191,24.62,51200,2.5,13.61,17.57,23.88,30.75,38.08,28300,36560,49670,63950,79210,,,
"Los Angeles-Long Beach-Anaheim, CA",Plasterers and stucco masons,,3890,15.4,0.721,22.34,46470,4.9,14.45,17.34,20.78,25.71,34.27,30050,36070,43230,53480,71280,,,
"Los Angeles-Long Beach-Anaheim, CA",Reinforcing iron and rebar workers,,**,**,**,22.94,47710,9.8,9.27,14.63,22.74,32.46,37.14,19270,30440,47310,67520,77250,,,
"Los Angeles-Long Beach-Anaheim, CA",Roofers,,3620,11.3,0.670,22.35,46480,3.8,14.06,17.68,22.44,27.06,30.89,29240,36780,46680,56290,64250,,,
"Los Angeles-Long Beach-Anaheim, CA",Sheet metal workers,,3460,15.8,0.641,25.82,53700,5.2,13.63,16.79,24.95,34.77,39.04,28350,34920,51890,72330,81210,,,
"Los Angeles-Long Beach-Anaheim, CA",Structural iron and steel workers,,2200,17.6,0.407,25.64,53330,7.8,11.96,16.12,26.24,34.50,40.40,24870,33540,54580,71760,84030,,,
"Los Angeles-Long Beach-Anaheim, CA","Helpers--brickmasons, blockmasons, stonemasons, and tile and marble setters",,1460,12.9,0.270,14.40,29960,4.9,8.99,10.40,12.84,16.45,22.89,18700,21630,26710,34210,47610,,,
"Los Angeles-Long Beach-Anaheim, CA",Helpers--carpenters,,940,12.9,0.175,13.11,27270,3.6,9.36,10.60,12.26,14.79,17.39,19470,22050,25500,30760,36170,,,
"Los Angeles-Long Beach-Anaheim, CA",Helpers--electricians,,2310,17.8,0.428,16.80,34940,7.9,9.77,11.58,14.36,21.37,28.42,20330,24080,29860,44450,59120,,,
"Los Angeles-Long Beach-Anaheim, CA","Helpers--painters, paperhangers, plasterers, and stucco masons",,940,19.5,0.175,12.15,25280,4.7,9.41,10.08,11.18,13.79,16.20,19570,20970,23250,28670,33700,,,
"Los Angeles-Long Beach-Anaheim, CA","Helpers--pipelayers, plumbers, pipefitters, and steamfitters",,2210,16.4,0.410,13.62,28340,2.4,10.29,12.15,13.69,15.13,16.88,21390,25270,28480,31470,35110,,,
"Los Angeles-Long Beach-Anaheim, CA",Helpers--roofers,,180,41.3,0.034,14.50,30160,6.6,10.36,11.68,14.88,16.84,18.61,21540,24290,30940,35030,38710,,,
"Los Angeles-Long Beach-Anaheim, CA","Helpers, construction trades, all other",,450,26.1,0.083,14.17,29480,5.9,8.66,9.76,12.21,17.30,23.16,18020,20300,25390,35980,48170,,,
"Los Angeles-Long Beach-Anaheim, CA",Construction and building inspectors,,3950,11.2,0.732,33.84,70390,4.6,17.05,25.35,36.39,41.96,49.02,35460,52720,75690,87280,101960,,,
"Los Angeles-Long Beach-Anaheim, CA",Elevator installers and repairers,,1200,24.1,0.223,37.94,78920,3.4,24.95,29.29,38.82,47.27,52.07,51890,60920,80750,98320,108310,,,
"Los Angeles-Long Beach-Anaheim, CA",Fence erectors,,760,43.8,0.141,16.76,34860,5.3,11.00,12.99,15.45,20.17,25.03,22880,27020,32130,41940,52070,,,
"Los Angeles-Long Beach-Anaheim, CA",Hazardous materials removal workers,,1840,14.2,0.341,18.84,39190,3.0,13.11,15.46,17.81,20.26,28.06,27270,32160,37040,42150,58360,,,
"Los Angeles-Long Beach-Anaheim, CA",Highway maintenance workers,,810,3.4,0.149,29.06,60450,5.1,18.93,22.86,27.13,33.89,45.31,39370,47550,56430,70490,94250,,,
"Los Angeles-Long Beach-Anaheim, CA",Septic tank servicers and sewer pipe cleaners,,440,28.5,0.082,19.90,41390,6.0,12.66,14.43,18.99,24.91,28.46,26330,30010,39500,51820,59190,,,
"Los Angeles-Long Beach-Anaheim, CA","Construction and related workers, all other",,**,**,**,17.89,37210,4.4,8.92,10.93,16.41,22.64,31.51,18550,22730,34130,47080,65540,,,
"Los Angeles-Long Beach-Anaheim, CA","Derrick operators, oil and gas",,50,39.1,0.009,22.47,46730,7.2,14.17,17.84,21.84,28.30,31.68,29470,37110,45430,58870,65890,,,
"Los Angeles-Long Beach-Anaheim, CA","Rotary drill operators, oil and gas",,**,**,**,25.52,53080,4.8,14.03,20.41,26.01,30.42,34.94,29170,42450,54110,63280,72680,,,
"Los Angeles-Long Beach-Anaheim, CA","Service unit operators, oil, gas, and mining",,120,22.6,0.023,24.25,50440,5.3,14.53,18.16,22.49,29.53,35.88,30230,37780,46780,61430,74630,,,
"Los Angeles-Long Beach-Anaheim, CA","Earth drillers, except oil and gas",,**,**,**,27.99,58210,6.5,25.40,26.49,28.29,30.02,31.05,52840,55090,58850,62450,64580,,,
"Los Angeles-Long Beach-Anaheim, CA","Roustabouts, oil and gas",,**,**,**,19.45,40460,2.1,10.01,13.02,18.16,25.16,31.23,20820,27070,37760,52320,64950,,,
"Los Angeles-Long Beach-Anaheim, CA","Extraction workers, all other",,40,2.8,0.007,*,*,*,*,*,*,*,*,*,*,*,*,*,,,
"Los Angeles-Long Beach-Anaheim, CA","Installation, maintenance, and repair occupations",major,163160,1.4,30.242,22.21,46200,0.9,11.16,14.71,20.68,28.53,35.38,23210,30600,43010,59340,73590,,,
"Los Angeles-Long Beach-Anaheim, CA","First-line supervisors/managers of mechanics, installers, and repairers",,13710,2.7,2.541,32.41,67400,1.2,18.85,24.19,31.33,39.27,48.37,39210,50320,65170,81670,100610,,,
"Los Angeles-Long Beach-Anaheim, CA","Computer, automated teller, and office machine repairers",,4610,9.2,0.854,19.95,41500,3.4,12.30,14.87,18.37,24.10,29.45,25580,30920,38220,50130,61250,,,
"Los Angeles-Long Beach-Anaheim, CA","Telecommunications equipment installers and repairers, except line installers",,8980,7.0,1.664,26.38,54870,2.4,15.97,21.31,28.26,31.31,33.37,33220,44320,58790,65120,69410,,,
"Los Angeles-Long Beach-Anaheim, CA",Avionics technicians,,890,24.8,0.164,25.98,54040,2.3,20.32,22.33,25.74,29.49,31.93,42260,46450,53540,61330,66410,,,
"Los Angeles-Long Beach-Anaheim, CA","Electric motor, power tool, and related repairers",,1000,19.7,0.185,20.70,43060,8.7,10.12,14.05,18.60,26.25,33.09,21050,29220,38690,54600,68830,,,
"Los Angeles-Long Beach-Anaheim, CA","Electrical and electronics installers and repairers, transportation equipment",,450,18.6,0.083,28.62,59520,5.9,17.55,22.18,28.41,32.06,43.11,36500,46140,59090,66680,89680,,,
"Los Angeles-Long Beach-Anaheim, CA","Electrical and electronics repairers, commercial and industrial equipment",,2030,9.9,0.375,26.73,55600,3.0,16.35,21.28,27.40,31.56,36.87,34010,44270,56990,65630,76680,,,
"Los Angeles-Long Beach-Anaheim, CA","Electrical and electronics repairers, powerhouse, substation, and relay",,500,25.3,0.093,41.73,86800,3.3,35.72,38.97,42.72,46.27,49.56,74290,81070,88850,96240,103080,,,
"Los Angeles-Long Beach-Anaheim, CA","Electronic equipment installers and repairers, motor vehicles",,860,28.8,0.159,14.24,29630,3.7,10.36,11.59,13.41,15.87,19.36,21550,24100,27890,33020,40260,,,
"Los Angeles-Long Beach-Anaheim, CA",Electronic home entertainment equipment installers and repairers,,1240,24.6,0.229,17.25,35880,4.8,10.83,13.07,15.83,20.70,25.69,22530,27190,32920,43050,53440,,,
"Los Angeles-Long Beach-Anaheim, CA",Security and fire alarm systems installers,,3650,14.0,0.677,21.89,45520,3.8,13.95,17.35,20.73,26.43,31.81,29010,36080,43120,54970,66170,,,
"Los Angeles-Long Beach-Anaheim, CA",Aircraft mechanics and service technicians,,3760,7.7,0.696,29.68,61730,3.8,17.34,24.45,29.61,36.17,41.84,36070,50850,61600,75240,87020,,,
"Los Angeles-Long Beach-Anaheim, CA",Automotive body and related repairers,,4240,7.8,0.785,20.79,43240,3.6,11.81,14.21,19.17,26.34,33.26,24570,29570,39860,54780,69170,,,
"Los Angeles-Long Beach-Anaheim, CA",Automotive glass installers and repairers,,530,41.2,0.098,14.95,31100,6.5,11.18,12.50,14.58,17.06,18.91,23240,26000,30330,35490,39340,,,
"Los Angeles-Long Beach-Anaheim, CA",Automotive service technicians and mechanics,,19110,4.5,3.543,19.00,39520,2.0,10.37,12.64,16.81,23.64,30.99,21570,26290,34960,49160,64470,,,
"Los Angeles-Long Beach-Anaheim, CA",Bus and truck mechanics and diesel engine specialists,,5920,8.0,1.096,22.85,47520,1.8,15.41,18.02,22.39,27.52,31.47,32050,37480,46570,57250,65460,,,
"Los Angeles-Long Beach-Anaheim, CA","Mobile heavy equipment mechanics, except engines",,3900,12.0,0.723,30.02,62450,4.1,16.93,23.05,30.18,38.01,41.94,35210,47940,62770,79060,87230,,,
"Los Angeles-Long Beach-Anaheim, CA",Rail car repairers,,**,**,**,18.57,38630,13.6,12.81,14.47,17.09,22.15,28.50,26650,30100,35550,46060,59270,,,
"Los Angeles-Long Beach-Anaheim, CA",Motorboat mechanics,,250,33.3,0.047,19.00,39520,12.9,12.27,14.50,18.02,22.20,29.43,25520,30150,37490,46170,61220,,,
"Los Angeles-Long Beach-Anaheim, CA",Motorcycle mechanics,,600,17.3,0.111,19.73,41050,5.2,12.48,14.23,18.20,23.16,31.77,25950,29590,37850,48180,66080,,,
"Los Angeles-Long Beach-Anaheim, CA",Outdoor power equipment and other small engine mechanics,,180,19.1,0.034,16.91,35170,4.4,11.63,13.55,15.75,20.13,24.30,24190,28180,32750,41880,50550,,,
"Los Angeles-Long Beach-Anaheim, CA",Recreational vehicle service technicians,,260,24.3,0.049,20.05,41700,7.6,12.40,15.68,19.11,24.58,29.82,25790,32610,39750,51120,62020,,,
"Los Angeles-Long Beach-Anaheim, CA",Tire repairers and changers,,3010,15.0,0.558,13.22,27490,4.0,9.15,10.14,11.94,15.58,19.31,19030,21080,24840,32400,40160,,,
"Los Angeles-Long Beach-Anaheim, CA",Mechanical door repairers,,350,35.1,0.064,20.27,42170,5.5,13.09,15.96,19.12,24.00,30.00,27240,33200,39770,49920,62390,,,
"Los Angeles-Long Beach-Anaheim, CA","Control and valve installers and repairers, except mechanical door",,1940,11.3,0.360,27.36,56910,2.6,16.94,23.66,28.44,32.16,36.26,35240,49220,59150,66900,75420,,,
"Los Angeles-Long Beach-Anaheim, CA","Heating, air conditioning, and refrigeration mechanics and installers",,5790,9.9,1.074,23.57,49020,3.7,12.87,16.64,22.99,29.47,35.83,26770,34600,47830,61310,74530,,,
"Los Angeles-Long Beach-Anaheim, CA",Home appliance repairers,,840,25.8,0.156,20.76,43170,7.6,12.90,16.23,18.85,25.32,30.74,26830,33770,39210,52670,63940,,,
"Los Angeles-Long Beach-Anaheim, CA",Industrial machinery mechanics,,5030,7.9,0.933,23.42,48710,2.8,11.62,18.20,24.25,28.79,32.96,24170,37850,50440,59890,68560,,,
"Los Angeles-Long Beach-Anaheim, CA","Maintenance and repair workers, general",,42540,2.3,7.884,19.50,40560,1.6,10.62,13.53,18.26,24.26,30.34,22090,28130,37980,50460,63110,,,
"Los Angeles-Long Beach-Anaheim, CA","Maintenance workers, machinery",,1740,8.8,0.323,17.65,36720,5.4,10.28,12.16,14.87,21.24,29.25,21390,25290,30920,44180,60840,,,
"Los Angeles-Long Beach-Anaheim, CA",Millwrights,,480,27.8,0.088,25.35,52720,5.7,15.71,18.42,23.33,32.27,39.01,32690,38320,48530,67130,81140,,,
"Los Angeles-Long Beach-Anaheim, CA","Refractory materials repairers, except brickmasons",,40,26.7,0.007,16.65,34620,4.6,11.30,13.67,16.67,19.63,22.32,23490,28430,34670,40820,46420,,,
"Los Angeles-Long Beach-Anaheim, CA",Electrical power-line installers and repairers,,1350,6.7,0.250,35.64,74120,1.9,20.86,28.37,37.21,44.75,49.10,43390,59010,77400,93080,102130,,,
"Los Angeles-Long Beach-Anaheim, CA",Telecommunications line installers and repairers,,7270,9.6,1.348,24.05,50030,2.5,13.59,18.32,25.45,30.16,33.14,28260,38100,52930,62740,68940,,,
"Los Angeles-Long Beach-Anaheim, CA",Camera and photographic equipment repairers,,320,23.6,0.060,22.74,47300,7.0,13.85,17.12,21.00,27.39,36.24,28810,35600,43680,56970,75370,,,
"Los Angeles-Long Beach-Anaheim, CA",Medical equipment repairers,,1050,15.4,0.194,24.85,51690,6.4,15.18,17.91,23.72,31.01,37.63,31580,37250,49340,64510,78260,,,
"Los Angeles-Long Beach-Anaheim, CA",Musical instrument repairers and tuners,,**,**,**,15.09,31390,4.7,9.92,10.45,11.42,12.38,29.52,20630,21730,23740,25750,61390,,,
"Los Angeles-Long Beach-Anaheim, CA",Watch repairers,,**,**,**,16.45,34210,12.5,9.17,11.42,16.43,21.81,23.87,19070,23760,34180,45370,49640,,,
"Los Angeles-Long Beach-Anaheim, CA","Precision instrument and equipment repairers, all other",,830,26.5,0.153,27.16,56490,8.6,15.63,18.67,29.08,34.43,38.73,32500,38830,60500,71610,80550,,,
"Los Angeles-Long Beach-Anaheim, CA","Coin, vending, and amusement machine servicers and repairers",,790,23.8,0.146,15.45,32130,3.6,10.20,12.65,14.61,18.10,22.54,21210,26320,30380,37650,46890,,,
"Los Angeles-Long Beach-Anaheim, CA","Fabric menders, except garment",,90,49.6,0.016,12.95,26950,7.4,8.76,9.65,13.75,15.55,16.75,18220,20080,28600,32350,34830,,,
