AREA_TITLE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY,LOC_QUOTIENT
"Spokane-Spokane Valley, WA",Advertising sales agents,,340,13.0,23.92,49740,7.9,13.13,16.36,21.37,27.74,42.58,27320,34030,44450,57700,88560,,,
"Spokane-Spokane Valley, WA",Insurance sales agents,,540,21.1,25.63,53310,7.1,15.17,18.22,22.94,28.27,34.63,31550,37890,47710,58800,72030,,,
"Spokane-Spokane Valley, WA","Securities, commodities, and financial services sales agents",,430,31.2,35.63,74100,12.6,11.46,17.36,28.60,47.36,70.02,23830,36110,59480,98510,145640,,,
"Spokane-Spokane Valley, WA",Travel agents,,**,**,17.31,36010,2.9,11.41,15.09,17.35,19.48,22.85,23740,31390,36090,40520,47530,,,
"Spokane-Spokane Valley, WA","Sales representatives, services, all other",,720,14.7,25.10,52200,4.2,12.55,15.20,21.48,29.52,46.91,26110,31610,44680,61410,97560,,,
"Spokane-Spokane Valley, WA","Sales representatives, wholesale and manufacturing, technical and scientific products",,450,17.1,26.73,55590,4.4,15.12,20.10,24.11,30.61,43.79,31460,41800,50150,63660,91080,,,
"Spokane-Spokane Valley, WA","Sales representatives, wholesale and manufacturing, except technical and scientific products",,2710,6.6,26.08,54240,14.7,12.61,15.88,19.68,28.46,42.97,26230,33020,40930,59190,89370,,,
"Spokane-Spokane Valley, WA",Demonstrators and product promoters,,230,23.9,10.31,21450,9.5,8.28,8.58,9.07,9.58,11.78,17220,17840,18860,19930,24510,,,
"Spokane-Spokane Valley, WA",Real estate brokers,,40,41.6,47.99,99830,29.9,22.00,32.53,36.08,40.22,#,45760,67670,75050,83650,#,,,
"Spokane-Spokane Valley, WA",Real estate sales agents,,50,35.3,22.22,46220,5.2,14.43,16.82,18.87,26.81,37.16,30010,34980,39240,55760,77280,,,
"Spokane-Spokane Valley, WA",Sales engineers,,170,39.4,41.00,85270,9.6,23.33,27.72,37.60,53.65,66.19,48520,57650,78200,111590,137680,,,
"Spokane-Spokane Valley, WA",Telemarketers,,1550,39.4,11.04,22960,4.2,8.58,9.40,10.65,11.95,14.27,17850,19540,22160,24850,29680,,,
"Spokane-Spokane Valley, WA","Sales and related workers, all other",,620,24.2,16.43,34180,7.7,9.01,10.23,13.74,18.65,29.91,18730,21270,28580,38790,62210,,,
"Spokane-Spokane Valley, WA",Office and administrative support occupations,major,38020,3.0,15.12,31450,1.4,9.53,11.31,14.22,17.97,22.38,19820,23520,29580,37380,46560,,,
"Spokane-Spokane Valley, WA",First-line supervisors/managers of office and administrative support workers,,2460,4.9,23.44,48750,1.4,15.38,18.10,22.67,28.50,33.17,31990,37640,47140,59270,69000,,,
"Spokane-Spokane Valley, WA","Switchboard operators, including answering service",,190,21.2,11.95,24860,4.0,8.94,9.90,11.43,13.79,15.67,18600,20600,23780,28690,32590,,,
"Spokane-Spokane Valley, WA",Bill and account collectors,,410,13.2,17.71,36830,6.3,10.99,13.12,16.40,22.25,27.15,22860,27280,34100,46270,56470,,,
"Spokane-Spokane Valley, WA",Billing and posting clerks and machine operators,,1630,17.5,14.19,29520,2.3,10.69,12.07,13.91,15.88,18.41,22240,25100,28930,33030,38280,,,
"Spokane-Spokane Valley, WA","Bookkeeping, accounting, and auditing clerks",,3710,4.7,16.16,33600,1.5,10.94,13.12,15.73,19.00,22.42,22760,27280,32710,39520,46640,,,
"Spokane-Spokane Valley, WA",Payroll and timekeeping clerks,,320,10.0,16.81,34960,2.1,12.02,13.68,16.68,19.74,22.63,25000,28460,34690,41060,47070,,,
"Spokane-Spokane Valley, WA",Procurement clerks,,80,9.6,15.59,32420,3.6,10.75,12.64,15.26,18.57,21.67,22350,26300,31730,38620,45070,,,
"Spokane-Spokane Valley, WA",Tellers,,810,20.8,11.74,24420,2.0,9.72,10.43,11.48,12.85,14.73,20220,21700,23870,26740,30650,,,
"Spokane-Spokane Valley, WA",Brokerage clerks,,70,46.8,17.88,37200,6.5,13.22,14.97,17.31,19.53,24.20,27500,31140,36010,40620,50330,,,
"Spokane-Spokane Valley, WA","Court, municipal, and license clerks",,440,7.2,17.52,36450,2.2,13.04,15.63,17.65,19.40,21.76,27120,32510,36710,40340,45270,,,
"Spokane-Spokane Valley, WA","Credit authorizers, checkers, and clerks",,70,30.1,15.14,31490,4.0,11.53,12.96,14.66,17.35,19.31,23980,26960,30480,36090,40170,,,
"Spokane-Spokane Valley, WA",Customer service representatives,,3500,21.8,14.42,30000,1.4,10.42,11.60,13.81,16.79,19.80,21680,24120,28720,34920,41180,,,
"Spokane-Spokane Valley, WA",File clerks,,240,19.9,11.14,23170,2.2,8.64,9.48,10.83,12.30,14.56,17970,19710,22520,25580,30280,,,
"Spokane-Spokane Valley, WA","Hotel, motel, and resort desk clerks",,510,23.0,10.35,21530,2.3,8.44,8.92,9.73,11.42,13.57,17560,18550,20230,23760,28230,,,
"Spokane-Spokane Valley, WA","Interviewers, except eligibility and loan",,530,12.3,12.58,26160,9.1,8.54,9.11,10.05,15.59,18.90,17770,18950,20900,32420,39310,,,
"Spokane-Spokane Valley, WA","Library assistants, clerical",,240,8.7,11.83,24610,2.5,8.60,9.25,11.14,14.20,16.07,17880,19230,23160,29530,33430,,,
"Spokane-Spokane Valley, WA",Loan interviewers and clerks,,350,11.1,17.67,36750,3.3,13.06,14.72,17.23,19.60,23.80,27170,30620,35850,40770,49500,,,
"Spokane-Spokane Valley, WA",New accounts clerks,,200,16.4,14.94,31070,2.7,12.82,13.51,14.60,15.91,18.32,26660,28110,30370,33080,38100,,,
"Spokane-Spokane Valley, WA",Order clerks,,290,15.4,13.81,28730,3.6,8.91,10.31,13.09,16.44,19.77,18530,21450,27230,34200,41110,,,
"Spokane-Spokane Valley, WA","Human resources assistants, except payroll and timekeeping",,280,6.8,16.71,34750,1.8,12.14,14.19,16.77,19.03,21.97,25240,29520,34880,39590,45690,,,
"Spokane-Spokane Valley, WA",Receptionists and information clerks,,1880,7.8,12.08,25130,1.4,9.20,10.27,11.70,13.84,15.59,19140,21360,24330,28780,32430,,,
"Spokane-Spokane Valley, WA",Reservation and transportation ticket agents and travel clerks,,240,43.0,11.56,24040,4.8,9.30,10.21,11.30,12.83,14.71,19340,21240,23500,26690,30590,,,
"Spokane-Spokane Valley, WA",All other information and record clerks,,330,15.2,16.97,35300,3.1,11.62,14.21,17.12,19.47,22.64,24180,29550,35600,40490,47100,,,
"Spokane-Spokane Valley, WA",Cargo and freight agents,,50,26.0,19.69,40960,9.0,10.72,13.64,19.33,26.35,29.74,22300,28380,40210,54820,61860,,,
"Spokane-Spokane Valley, WA",Couriers and messengers,,320,15.6,11.94,24840,3.5,8.77,9.76,11.37,13.48,15.51,18230,20300,23640,28030,32270,,,
"Spokane-Spokane Valley, WA","Police, fire, and ambulance dispatchers",,120,3.4,20.34,42310,3.1,14.34,16.92,20.16,23.61,27.59,29820,35190,41940,49100,57380,,,
"Spokane-Spokane Valley, WA","Dispatchers, except police, fire, and ambulance",,290,16.5,16.07,33430,3.4,9.60,11.52,16.28,19.46,23.53,19970,23950,33870,40470,48950,,,
"Spokane-Spokane Valley, WA","Meter readers, utilities",,70,28.4,18.04,37530,3.1,15.46,16.45,17.84,19.23,22.09,32160,34220,37110,40000,45950,,,
"Spokane-Spokane Valley, WA",Postal service clerks,,130,0.0,24.24,50420,*,21.54,24.54,24.54,25.09,25.52,44800,51040,51040,52190,53080,,,
"Spokane-Spokane Valley, WA",Postal service mail carriers,,550,0.0,22.68,47170,*,17.98,19.84,24.12,24.64,25.19,37400,41270,50170,51250,52400,,,
"Spokane-Spokane Valley, WA","Postal service mail sorters, processors, and processing machine operators",,280,0.0,20.93,43530,*,12.00,18.58,23.97,24.54,24.54,24960,38650,49860,51040,51040,,,
"Spokane-Spokane Valley, WA","Production, planning, and expediting clerks",,540,14.5,16.93,35210,6.3,8.92,10.18,17.15,21.75,25.62,18550,21170,35680,45240,53280,,,
"Spokane-Spokane Valley, WA","Shipping, receiving, and traffic clerks",,1110,7.7,13.62,28320,2.0,9.71,10.88,12.90,15.54,18.92,20190,22630,26830,32320,39350,,,
"Spokane-Spokane Valley, WA",Stock clerks and order fillers,,3150,6.6,11.73,24390,1.4,8.56,9.23,10.84,13.58,16.61,17790,19190,22540,28250,34550,,,
"Spokane-Spokane Valley, WA","Weighers, measurers, checkers, and samplers, recordkeeping",,50,29.1,13.91,28930,7.5,9.83,10.98,13.17,16.80,19.15,20440,22840,27400,34940,39840,,,
"Spokane-Spokane Valley, WA",Executive secretaries and administrative assistants,,890,9.7,19.82,41230,1.4,13.73,16.79,19.91,23.09,25.30,28560,34920,41420,48030,52620,,,
"Spokane-Spokane Valley, WA",Legal secretaries,,290,32.0,17.09,35550,5.4,11.99,14.18,16.84,19.23,22.47,24940,29500,35040,40000,46750,,,
"Spokane-Spokane Valley, WA",Medical secretaries,,1680,8.4,15.49,32210,2.3,11.44,13.24,15.19,17.67,20.01,23800,27530,31600,36750,41620,,,
"Spokane-Spokane Valley, WA","Secretaries, except legal, medical, and executive",,2020,4.4,15.68,32610,1.4,10.89,13.31,15.76,18.23,19.90,22660,27670,32780,37910,41390,,,
"Spokane-Spokane Valley, WA",Computer operators,,80,15.8,16.47,34250,5.3,10.27,11.64,14.75,20.50,26.32,21370,24210,30690,42640,54740,,,
"Spokane-Spokane Valley, WA",Data entry keyers,,310,20.9,13.39,27860,6.5,9.32,10.48,12.54,16.61,18.80,19390,21800,26070,34540,39110,,,
"Spokane-Spokane Valley, WA",Word processors and typists,,70,26.1,17.25,35880,6.6,12.01,13.59,16.31,19.64,25.28,24980,28270,33920,40840,52580,,,
"Spokane-Spokane Valley, WA",Insurance claims and policy processing clerks,,1000,9.1,15.05,31300,2.5,12.19,13.34,14.84,16.78,18.82,25360,27750,30860,34900,39150,,,
"Spokane-Spokane Valley, WA","Mail clerks and mail machine operators, except postal service",,180,27.4,14.45,30060,5.1,9.07,10.88,14.52,17.64,20.05,18870,22630,30190,36680,41710,,,
"Spokane-Spokane Valley, WA","Office clerks, general",,4720,5.6,12.84,26700,1.1,8.94,10.27,12.44,14.90,17.67,18600,21350,25870,30990,36760,,,
"Spokane-Spokane Valley, WA","Office machine operators, except computer",,220,47.7,10.28,21390,3.1,8.38,8.83,9.56,10.84,12.62,17430,18360,19890,22550,26260,,,
"Spokane-Spokane Valley, WA","Office and administrative support workers, all other",,880,11.7,13.53,28150,2.0,9.08,10.41,12.87,16.14,19.28,18890,21660,26770,33580,40100,,,
"Spokane-Spokane Valley, WA","Farming, fishing, and forestry occupations",major,200,46.0,13.56,28200,10.1,9.14,10.37,11.59,14.60,22.13,19010,21570,24100,30360,46030,,,
"Spokane-Spokane Valley, WA","Farmworkers and laborers, crop, nursery, and greenhouse",,**,**,10.85,22560,3.8,8.95,10.08,10.94,11.78,12.29,18620,20970,22750,24510,25570,,,
"Spokane-Spokane Valley, WA",Construction and extraction occupations,major,10570,4.4,20.92,43510,1.7,12.89,15.33,20.08,25.09,30.90,26800,31890,41770,52190,64260,,,
"Spokane-Spokane Valley, WA",First-line supervisors/managers of construction trades and extraction workers,,920,10.7,29.22,60770,2.5,21.33,24.16,28.05,31.69,39.70,44360,50250,58340,65920,82580,,,
"Spokane-Spokane Valley, WA",Brickmasons and blockmasons,,220,25.1,23.97,49850,5.8,16.69,20.39,23.81,29.00,31.39,34710,42410,49510,60310,65290,,,
"Spokane-Spokane Valley, WA",Carpenters,,1890,12.5,20.53,42710,4.8,13.49,15.41,19.56,24.57,30.11,28060,32050,40680,51100,62620,,,
"Spokane-Spokane Valley, WA",Tile and marble setters,,**,**,26.61,55340,5.1,18.83,24.48,27.23,29.65,31.10,39180,50920,56630,61670,64690,,,
"Spokane-Spokane Valley, WA",Cement masons and concrete finishers,,200,18.2,20.07,41750,6.7,13.38,15.66,19.72,24.21,28.62,27830,32580,41010,50360,59530,,,
"Spokane-Spokane Valley, WA",Construction laborers,,1350,14.9,15.45,32140,2.3,10.20,12.50,14.77,18.32,21.98,21220,26000,30720,38100,45710,,,
"Spokane-Spokane Valley, WA","Paving, surfacing, and tamping equipment operators",,**,**,17.87,37170,13.2,12.03,14.38,17.71,21.73,24.26,25030,29920,36830,45200,50460,,,
"Spokane-Spokane Valley, WA",Pile-driver operators,,30,29.8,31.42,65360,7.0,26.67,28.64,31.57,35.03,37.56,55470,59580,65670,72860,78130,,,
"Spokane-Spokane Valley, WA",Operating engineers and other construction equipment operators,,560,18.2,23.64,49160,3.8,16.72,18.98,22.88,28.08,32.78,34790,39490,47600,58410,68180,,,
"Spokane-Spokane Valley, WA",Drywall and ceiling tile installers,,240,37.5,24.26,50460,11.8,15.62,20.25,23.02,30.77,36.41,32480,42130,47870,64000,75730,,,
"Spokane-Spokane Valley, WA",Tapers,,110,46.0,22.56,46920,8.9,15.68,19.00,23.20,26.17,29.66,32620,39520,48250,54430,61690,,,
"Spokane-Spokane Valley, WA",Electricians,,1190,19.6,21.31,44330,3.4,13.46,16.28,21.39,24.69,30.09,28010,33860,44490,51350,62590,,,
"Spokane-Spokane Valley, WA","Painters, construction and maintenance",,420,27.9,17.62,36650,4.3,13.41,14.77,17.34,20.24,23.08,27890,30720,36070,42100,48000,,,
"Spokane-Spokane Valley, WA",Pipelayers,,30,35.3,25.75,53560,5.9,20.05,22.40,25.36,28.83,33.33,41710,46590,52760,59970,69330,,,
"Spokane-Spokane Valley, WA","Plumbers, pipefitters, and steamfitters",,540,27.8,23.76,49430,6.6,13.34,17.83,23.52,29.24,35.44,27740,37080,48930,60810,73720,,,
"Spokane-Spokane Valley, WA",Roofers,,290,13.2,20.72,43090,12.2,13.57,15.65,19.79,25.89,29.56,28230,32550,41170,53860,61490,,,
"Spokane-Spokane Valley, WA",Sheet metal workers,,310,37.8,17.95,37340,5.8,12.07,13.96,17.22,21.62,25.52,25100,29040,35820,44970,53080,,,
"Spokane-Spokane Valley, WA",Structural iron and steel workers,,350,32.0,19.52,40590,5.9,13.30,15.15,18.06,22.55,29.96,27660,31510,37560,46910,62310,,,
"Spokane-Spokane Valley, WA","Helpers--brickmasons, blockmasons, stonemasons, and tile and marble setters",,150,13.7,18.32,38100,4.8,11.87,16.22,18.36,21.36,23.98,24690,33730,38180,44430,49890,,,
"Spokane-Spokane Valley, WA",Helpers--carpenters,,**,**,12.01,24980,7.7,9.61,10.88,11.83,12.79,14.77,19980,22620,24610,26590,30720,,,
"Spokane-Spokane Valley, WA",Helpers--electricians,,**,**,13.74,28580,2.1,9.30,10.95,13.17,15.55,18.83,19340,22770,27390,32340,39170,,,
"Spokane-Spokane Valley, WA","Helpers--pipelayers, plumbers, pipefitters, and steamfitters",,**,**,13.49,28060,10.4,10.66,11.60,12.72,14.89,18.09,22180,24140,26470,30960,37630,,,
"Spokane-Spokane Valley, WA","Helpers, construction trades, all other",,**,**,13.11,27260,7.0,8.94,10.59,13.56,15.43,16.60,18590,22030,28210,32100,34530,,,
"Spokane-Spokane Valley, WA",Construction and building inspectors,,120,14.6,25.84,53760,2.6,21.07,22.54,25.02,29.00,33.18,43830,46880,52040,60310,69010,,,
"Spokane-Spokane Valley, WA",Highway maintenance workers,,270,7.8,20.75,43160,2.6,16.71,18.79,21.09,23.29,24.61,34760,39090,43860,48430,51180,,,
"Spokane-Spokane Valley, WA","Construction and related workers, all other",,100,34.2,*,*,*,*,*,*,*,*,*,*,*,*,*,,,
"Spokane-Spokane Valley, WA","Earth drillers, except oil and gas",,70,38.7,16.03,33340,9.9,13.01,13.75,14.97,18.08,21.65,27070,28590,31130,37610,45040,,,
"Spokane-Spokane Valley, WA",Helpers--extraction workers,,70,45.2,15.63,32510,4.5,13.53,14.26,15.45,16.61,18.82,28140,29660,32140,34550,39150,,,
"Spokane-Spokane Valley, WA","Installation, maintenance, and repair occupations",major,8450,5.0,20.32,42260,1.8,11.58,14.69,19.54,24.99,30.45,24080,30550,40640,51980,63330,,,
"Spokane-Spokane Valley, WA","First-line supervisors/managers of mechanics, installers, and repairers",,600,8.9,28.06,58370,2.1,19.79,22.94,27.39,31.75,38.24,41160,47720,56970,66030,79540,,,
"Spokane-Spokane Valley, WA","Computer, automated teller, and office machine repairers",,110,39.8,17.15,35670,8.8,10.41,11.85,15.51,21.99,27.36,21660,24650,32270,45750,56900,,,
"Spokane-Spokane Valley, WA","Telecommunications equipment installers and repairers, except line installers",,370,37.1,28.64,59580,2.2,25.63,26.89,28.85,30.81,32.28,53310,55920,60000,64090,67130,,,
"Spokane-Spokane Valley, WA",Avionics technicians,,**,**,21.44,44590,3.3,16.67,18.09,20.64,24.19,28.75,34670,37620,42920,50310,59790,,,
"Spokane-Spokane Valley, WA","Electrical and electronics repairers, commercial and industrial equipment",,120,14.5,24.91,51810,5.7,14.65,20.86,24.45,29.36,35.86,30480,43400,50850,61080,74590,,,
"Spokane-Spokane Valley, WA",Electronic home entertainment equipment installers and repairers,,**,**,16.75,34850,5.7,11.69,14.50,17.21,19.05,21.05,24310,30170,35790,39620,43780,,,
"Spokane-Spokane Valley, WA",Security and fire alarm systems installers,,**,**,18.95,39420,7.5,10.30,12.17,18.75,25.61,29.45,21420,25310,39010,53270,61260,,,
"Spokane-Spokane Valley, WA",Aircraft mechanics and service technicians,,**,**,21.78,45310,6.0,14.25,18.41,21.92,24.69,28.79,29640,38290,45590,51360,59880,,,
"Spokane-Spokane Valley, WA",Automotive body and related repairers,,180,38.1,19.61,40800,6.8,13.43,15.43,18.39,22.61,26.13,27940,32080,38240,47030,54360,,,
"Spokane-Spokane Valley, WA",Automotive service technicians and mechanics,,970,14.8,18.36,38200,3.6,11.78,14.33,17.70,22.15,26.91,24500,29810,36820,46080,55970,,,
"Spokane-Spokane Valley, WA",Bus and truck mechanics and diesel engine specialists,,390,20.3,19.79,41170,2.0,13.52,17.03,20.70,23.20,24.71,28110,35410,43060,48250,51400,,,
"Spokane-Spokane Valley, WA","Mobile heavy equipment mechanics, except engines",,230,18.4,20.42,42470,3.5,13.77,16.87,20.82,23.74,25.73,28650,35090,43310,49380,53520,,,
"Spokane-Spokane Valley, WA",Motorcycle mechanics,,**,**,16.47,34250,15.4,9.03,13.10,16.38,20.58,23.94,18770,27240,34070,42810,49790,,,
"Spokane-Spokane Valley, WA",Outdoor power equipment and other small engine mechanics,,40,42.6,15.83,32930,6.0,12.09,13.49,15.56,18.12,20.86,25140,28060,32360,37690,43390,,,
"Spokane-Spokane Valley, WA",Recreational vehicle service technicians,,**,**,18.49,38470,7.7,13.97,16.12,17.92,19.71,25.44,29050,33530,37280,41000,52920,,,
"Spokane-Spokane Valley, WA",Tire repairers and changers,,250,42.7,11.79,24520,2.6,8.56,9.59,11.10,12.99,15.92,17810,19950,23080,27020,33120,,,
"Spokane-Spokane Valley, WA","Control and valve installers and repairers, except mechanical door",,**,**,19.58,40720,4.2,13.31,14.73,18.36,22.49,26.66,27680,30650,38180,46780,55460,,,
"Spokane-Spokane Valley, WA","Heating, air conditioning, and refrigeration mechanics and installers",,580,22.6,20.70,43050,2.9,13.18,16.83,20.81,24.62,28.76,27400,35000,43280,51220,59820,,,
"Spokane-Spokane Valley, WA",Home appliance repairers,,150,43.9,15.84,32950,6.4,10.96,12.63,16.26,18.64,20.06,22790,26270,33820,38760,41730,,,
"Spokane-Spokane Valley, WA",Industrial machinery mechanics,,250,14.5,21.27,44230,2.4,15.07,19.07,21.81,23.94,25.59,31340,39660,45360,49790,53230,,,
"Spokane-Spokane Valley, WA","Maintenance and repair workers, general",,1540,8.1,17.78,36990,2.4,10.98,13.44,16.70,21.72,27.12,22840,27950,34740,45190,56410,,,
"Spokane-Spokane Valley, WA","Maintenance workers, machinery",,100,36.2,20.51,42660,3.1,13.77,19.31,21.42,23.39,24.69,28650,40160,44550,48640,51350,,,
"Spokane-Spokane Valley, WA",Millwrights,,**,**,23.41,48680,4.3,14.58,17.72,23.17,29.00,33.56,30320,36860,48190,60310,69800,,,
"Spokane-Spokane Valley, WA",Electrical power-line installers and repairers,,240,38.0,36.06,75010,3.3,31.49,34.31,36.96,39.63,41.60,65490,71370,76870,82430,86530,,,
"Spokane-Spokane Valley, WA",Telecommunications line installers and repairers,,340,21.7,21.13,43960,8.3,12.64,14.39,21.20,26.99,30.40,26300,29940,44090,56130,63240,,,
"Spokane-Spokane Valley, WA",Medical equipment repairers,,70,36.7,21.55,44830,6.3,13.54,14.87,17.45,31.06,36.56,28170,30930,36290,64610,76050,,,
"Spokane-Spokane Valley, WA","Coin, vending, and amusement machine servicers and repairers",,80,38.1,14.88,30960,9.3,8.75,9.79,14.80,18.62,21.20,18210,20370,30780,38720,44090,,,
"Spokane-Spokane Valley, WA",Locksmiths and safe repairers,,**,**,17.26,35910,3.5,9.41,15.58,17.68,20.18,22.81,19560,32420,36780,41960,47440,,,
"Spokane-Spokane Valley, WA",Manufactured building and mobile home installers,,80,48.0,16.21,33710,15.3,10.48,12.30,15.65,17.71,18.98,21800,25590,32560,36840,39490,,,
"Spokane-Spokane Valley, WA","Helpers--installation, maintenance, and repair workers",,200,36.6,10.25,21320,1.9,8.41,8.81,9.49,11.12,13.07,17490,18330,19740,23120,27180,,,
"Spokane-Spokane Valley, WA","Installation, maintenance, and repair workers, all other",,100,30.6,15.80,32870,6.3,10.72,11.93,15.80,18.94,22.29,22300,24810,32870,39390,46370,,,
"Spokane-Spokane Valley, WA",Production occupations,major,12620,5.0,15.65,32550,1.6,9.72,11.34,14.23,18.49,23.77,20230,23590,29590,38460,49430,,,
"Spokane-Spokane Valley, WA",First-line supervisors/managers of production and operating workers,,820,6.8,25.64,53340,2.4,16.11,19.00,24.26,30.62,39.47,33510,39510,50470,63700,82090,,,
"Spokane-Spokane Valley, WA",Electrical and electronic equipment assemblers,,390,22.2,13.30,27660,3.8,9.56,10.85,12.82,15.11,18.04,19880,22570,26670,31420,37510,,,
"Spokane-Spokane Valley, WA",Electromechanical equipment assemblers,,160,9.8,15.30,31820,1.9,10.52,11.91,15.13,18.31,20.93,21890,24770,31460,38080,43530,,,
"Spokane-Spokane Valley, WA",Engine and other machine assemblers,,100,12.0,15.51,32260,6.9,9.64,11.30,14.67,19.28,23.43,20050,23510,30500,40090,48730,,,
"Spokane-Spokane Valley, WA",Structural metal fabricators and fitters,,270,32.3,15.80,32860,3.2,11.44,13.13,15.43,18.46,20.47,23790,27310,32100,38400,42580,,,
