PRIM_STATE,AREA,AREA_NAME,OCC_CODE,OCC_TITLE,GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC QUOTIENT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",,40,41.8,0.013,0.085,15.55,32350,12.7,10.37,11.67,13.98,19.42,24.49,21570,24280,29090,40390,50930,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-3021,"Bus Drivers, Transit and Intercity",,4340,8.5,1.527,1.08,18.39,38250,4.5,12.2,15.03,17.54,22.29,26.51,25370,31270,36490,46360,55140,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-3022,"Bus Drivers, School or Special Client",,**,**,**,**,17.12,35600,4.7,10.06,13.96,17.04,20.34,24.2,20920,29040,35450,42300,50330,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-3031,Driver/Sales Workers,,6570,13.8,2.313,0.791,12.47,25940,5.2,7.57,8.17,10.02,16.14,21.56,15750,17000,20840,33570,44850,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-3032,Heavy and Tractor-Trailer Truck Drivers,,11760,5,4.138,0.359,19.79,41170,1.9,12.97,15.87,19.36,22.97,26.67,26980,33020,40270,47780,55470,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-3033,Light Truck or Delivery Services Drivers,,15200,5.4,5.351,0.872,18.27,38000,2.6,9.91,13.06,17.43,23.21,28.33,20610,27160,36240,48280,58930,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-3041,Taxi Drivers and Chauffeurs,,3870,14.1,1.361,1.068,15.23,31670,3.6,9.43,11.36,14.83,17.67,21.84,19620,23620,30840,36760,45430,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-3099,"Motor Vehicle Operators, All Other",,2460,8.1,0.867,1.8,19.07,39670,3.9,9.53,16.85,19.54,22.97,25.11,19820,35050,40650,47790,52220,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-5011,Sailors and Marine Oilers,,120,37.1,0.041,0.164,13.37,27800,14.9,8.78,10.02,11.72,15.91,21.25,18260,20840,24380,33090,44190,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-5021,"Captains, Mates, and Pilots of Water Vessels",,**,**,**,**,32.4,67380,16.3,15.67,19.44,31.91,42.71,55.91,32600,40430,66380,88830,116290,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-6021,Parking Lot Attendants,,4580,8.6,1.613,1.645,10.4,21640,2.8,8.07,8.71,9.64,11.57,13.97,16790,18110,20040,24070,29060,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-6031,Automotive and Watercraft Service Attendants,,1180,19.9,0.417,0.613,10.29,21400,2.3,7.73,8.37,9.21,11.15,14.54,16090,17420,19150,23180,30240,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-6041,Traffic Technicians,,50,23.8,0.019,0.359,24.89,51780,5.4,13.64,18.17,23.89,29.63,36.78,28370,37790,49700,61630,76490,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-6051,Transportation Inspectors,,510,2.5,0.179,0.937,44.23,92000,8.2,22.48,29.57,43.07,58.06,65.76,46770,61500,89590,120770,136780,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-6061,"Transportation Attendants, Except Flight Attendants",,430,28,0.151,0.763,9.89,20570,6.5,7.44,7.66,9.67,10.97,13.1,15480,15940,20120,22820,27260,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-6099,"Transportation Workers, All Other",,2780,9.2,0.98,3.803,15.76,32780,3.9,10.5,12.42,14.4,19.45,23.59,21830,25840,29960,40460,49070,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-7011,Conveyor Operators and Tenders,,200,12.9,0.07,0.242,15.83,32930,6.7,9.96,11.56,15.78,20.06,21.93,20720,24040,32830,41720,45620,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-7021,Crane and Tower Operators,,620,27.9,0.217,0.698,25.11,52220,2.2,18.3,21.84,25.3,28.75,32.24,38070,45440,52630,59810,67060,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-7032,Excavating and Loading Machine and Dragline Operators,,950,18.8,0.333,0.861,20.53,42710,2.7,14.89,17.11,20.49,23.65,27.07,30960,35600,42620,49190,56300,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-7051,Industrial Truck and Tractor Operators,,3340,6.4,1.177,0.289,16.11,33500,2.1,10.08,12.63,15.55,19.28,23.35,20960,26270,32330,40110,48570,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-7061,Cleaners of Vehicles and Equipment,,5390,10.5,1.896,0.836,10.89,22660,3.5,7.7,8.39,9.57,12.01,15.8,16020,17450,19910,24990,32860,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",,23540,5.4,8.287,0.52,12.76,26540,1.2,8.05,9.48,11.74,15.22,18.95,16750,19720,24420,31660,39420,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-7063,Machine Feeders and Offbearers,,350,23.3,0.123,0.131,12.8,26630,5.4,8.09,9.08,11.72,15.76,19.8,16830,18890,24380,32780,41190,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-7064,"Packers and Packagers, Hand",,4540,8.5,1.6,0.3,10.88,22630,2.9,7.62,8.3,9.38,12.7,16.81,15840,17270,19520,26410,34960,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-7071,Gas Compressor and Gas Pumping Station Operators,,**,**,**,**,26.39,54890,7.5,19.5,21.19,26.23,32.11,34.76,40560,44070,54560,66780,72300,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-7072,"Pump Operators, Except Wellhead Pumpers",,**,**,**,**,17.09,35550,16,10.91,12.1,14.93,21.79,26.76,22700,25160,31050,45320,55660,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-7081,Refuse and Recyclable Material Collectors,,2660,9.5,0.936,0.941,17.7,36820,2.1,12.32,14.85,17.36,20.31,24.16,25620,30880,36120,42240,50240,,
DC,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV",53-7199,"Material Moving Workers, All Other",,180,18.5,0.062,0.281,15.37,31960,7.8,8.26,9.72,14.92,19.44,25.52,17180,20210,31040,40430,53090,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",00-0000,All Occupations,total,2143470,0.5,1000,1,20.3,42230,0.6,8.24,10.22,15.14,24.44,37.68,17140,21250,31490,50840,78370,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",11-0000,Management Occupations,major,70600,1.8,32.939,0.695,53.94,112200,0.7,22.85,32.03,46.54,67,#,47520,66630,96790,139370,#,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",11-1011,Chief Executives,,5470,4.2,2.554,1.187,92.21,191790,1.6,44.74,62.17,#,#,#,93060,129320,#,#,#,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",11-1021,General and Operations Managers,,19200,2.7,8.959,0.667,53.15,110550,1.6,21.59,31.11,45.14,67.24,#,44910,64700,93890,139860,#,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",11-1031,Legislators,,380,7.5,0.175,0.338,*,37330,3.1,*,*,*,*,*,24990,27110,30370,36530,60130,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",11-2011,Advertising and Promotions Managers,,460,17.7,0.213,0.84,47.65,99120,5.3,20.73,34.08,43.55,60.25,78.07,43110,70880,90590,125310,162390,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",11-2021,Marketing Managers,,1910,6.5,0.89,0.687,52.13,108430,3.1,22.39,32.79,46.26,63.87,#,46580,68200,96220,132860,#,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",11-2022,Sales Managers,,4700,3.8,2.191,0.872,62.72,130470,2.1,26.01,36.59,56.31,#,#,54090,76110,117120,#,#,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",11-2031,Public Relations and Fundraising Managers,,420,7.1,0.195,0.464,56.04,116570,3.4,29.44,39.01,53.54,66.81,#,61230,81150,111360,138960,#,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",11-3011,Administrative Services Managers,,3060,5.1,1.429,0.756,51.31,106720,2.2,28.76,37.41,47.52,60.03,79.28,59810,77820,98840,124870,164900,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",11-3021,Computer and Information Systems Managers,,2420,6.1,1.128,0.497,60.97,126810,1.9,36.61,44.58,55.68,71.48,#,76150,92730,115810,148690,#,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",11-3031,Financial Managers,,5770,7.2,2.69,0.714,59.61,124000,1.8,28.44,38.22,54.06,72.51,#,59150,79490,112450,150820,#,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",11-3051,Industrial Production Managers,,730,7,0.343,0.304,*,*,*,*,*,*,*,*,*,*,*,*,*,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",11-3061,Purchasing Managers,,690,8.1,0.32,0.624,54.52,113390,3.5,28.43,37.48,50.44,66.03,#,59130,77970,104920,137350,#,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",11-3071,"Transportation, Storage, and Distribution Managers",,1050,5.2,0.488,0.687,49.59,103150,3,24.68,33.76,48.35,61.16,72.73,51340,70230,100560,127210,151280,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",11-3111,Compensation and Benefits Managers,,380,6.1,0.175,0.746,56.82,118180,2.6,28.23,40.59,55.25,69.24,#,58720,84430,114930,144010,#,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",11-3121,Human Resources Managers,,780,5.4,0.363,0.681,49.52,103010,2.2,29.18,34.67,44.07,57.74,72.48,60690,72110,91660,120090,150770,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",11-3131,Training and Development Managers,,290,14.4,0.135,0.611,44.07,91660,5.3,25.78,29.99,38.68,54.04,67.87,53620,62390,80450,112410,141170,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",11-9021,Construction Managers,,3610,8,1.686,1.119,53.36,110990,4,29.64,36.84,45.64,61.73,#,61640,76640,94930,128400,#,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",11-9032,"Education Administrators, Elementary and Secondary School",,1040,5.6,0.484,0.277,*,102740,5.9,*,*,*,*,*,63720,83910,99960,116980,135650,True,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",11-9033,"Education Administrators, Postsecondary",,510,8,0.237,0.273,51.92,107990,5.6,30.85,37.64,48.25,60.98,77.82,64160,78280,100360,126840,161870,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",11-9039,"Education Administrators, All Other",,320,14.2,0.15,0.679,48.11,100060,4.7,24.6,33.56,47.19,64.12,72.73,51170,69800,98150,133380,151280,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",11-9041,Architectural and Engineering Managers,,1210,11,0.563,0.41,59.08,122890,3.1,37.51,45.39,54.01,67.75,#,78010,94420,112330,140910,#,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",11-9051,Food Service Managers,,2730,9.4,1.273,0.866,29.27,60890,4.2,16.6,21.17,26.88,34.34,46.93,34520,44040,55910,71430,97600,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",11-9071,Gaming Managers,,30,20,0.014,0.551,25.75,53570,11,15.7,17.05,23.55,30.23,40.75,32660,35470,48990,62870,84750,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",11-9081,Lodging Managers,,430,12.5,0.199,0.845,34.18,71090,4.6,19.1,21.93,29.39,39.98,54.32,39720,45620,61130,83150,112980,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",11-9111,Medical and Health Services Managers,,2960,7.9,1.381,0.62,52.01,108190,3,30.56,35.14,44.2,57.39,#,63570,73090,91930,119370,#,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",11-9121,Natural Sciences Managers,,190,7.8,0.087,0.241,59.99,124780,6.2,36.99,45.79,55.74,72.51,#,76950,95240,115940,150810,#,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",11-9141,"Property, Real Estate, and Community Association Managers",,4240,8.1,1.977,1.708,30.33,63080,4.1,16.31,19.94,26.2,34.59,51.04,33930,41470,54500,71940,106160,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",11-9151,Social and Community Service Managers,,850,6.3,0.397,0.433,36.68,76290,2,24.32,28.31,33.98,43.08,54.77,50590,58890,70670,89610,113930,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",11-9161,Emergency Management Directors,,70,19.3,0.033,0.355,33.5,69680,4.9,18.59,23.84,32.56,40.47,51.5,38670,49580,67730,84180,107120,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",11-9199,"Managers, All Other",,4310,6.6,2.009,0.745,44.12,91770,2.2,20.71,29.12,42.01,55.3,71.9,43080,60570,87370,115020,149540,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",13-0000,Business and Financial Operations Occupations,major,110130,1.6,51.378,1.072,30.77,63990,1,15.36,20.03,27.52,37.1,48.74,31950,41660,57250,77160,101370,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",,320,18.8,0.148,1.595,24.56,51080,9.1,9.92,10.87,13.8,31.11,50.32,20620,22610,28700,64710,104660,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",13-1021,"Buyers and Purchasing Agents, Farm Products",,120,25.2,0.054,0.669,28.6,59490,12,14.18,18.17,22.99,33.61,56.57,29500,37790,47810,69910,117660,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",13-1022,"Wholesale and Retail Buyers, Except Farm Products",,1820,10.3,0.849,0.997,29.64,61650,4,15.48,20.72,26.07,33.37,44.53,32190,43090,54230,69410,92620,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",13-1023,"Purchasing Agents, Except Wholesale, Retail, and Farm Products",,4000,5.3,1.864,0.87,26.89,55930,1.2,16.39,20.47,25.66,32.32,39.66,34100,42580,53370,67230,82500,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",13-1031,"Claims Adjusters, Examiners, and Investigators",,4350,6.9,2.027,0.981,25.96,53990,3,14.88,18.2,24.1,32.31,39.98,30950,37860,50130,67200,83150,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",13-1032,"Insurance Appraisers, Auto Damage",,120,41.8,0.056,0.692,25.24,52490,2.4,19.9,21.95,25.01,28.18,31.57,41390,45650,52030,58610,65680,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",13-1041,Compliance Officers,,5310,3,2.479,1.544,29.81,62000,3.3,17.85,22.86,29.51,35.04,43.76,37130,47540,61390,72890,91010,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",13-1051,Cost Estimators,,2730,7.6,1.272,0.88,28.48,59250,2.3,15.65,20.06,27.2,36.24,44.68,32550,41720,56580,75380,92930,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",13-1078,"Human Resources, Training, and Labor Relations Specialists, All Other*",,7020,5.1,3.276,0.996,26.12,54330,2.4,13.95,17.34,23.83,31.92,40.98,29010,36070,49560,66390,85240,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",13-1081,Logisticians,,770,13.5,0.359,0.435,32.13,66830,3.4,18.28,22.15,29.21,42,50.83,38020,46070,60750,87370,105720,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",13-1111,Management Analysts,,9170,7.3,4.277,1.014,38.27,79590,4.1,15.39,22.2,33.15,47.7,65.36,32010,46180,68960,99220,135950,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",13-1121,"Meeting, Convention, and Event Planners*",,1050,13.2,0.491,1.096,23.35,48570,4.1,13.78,17.14,22.09,29.13,35.16,28670,35660,45950,60600,73140,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",13-1141,"Compensation, Benefits, and Job Analysis Specialists",,1030,5.8,0.482,0.596,26.67,55470,1.9,15.51,20.32,25.52,31.9,39.72,32270,42270,53070,66360,82620,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",13-1151,Training and Development Specialists,,2580,5.3,1.204,0.751,25.88,53830,1.7,14.48,18.76,24.03,32.42,40.48,30110,39020,49990,67440,84200,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",13-1161,Market Research Analysts and Marketing Specialists*,,2870,7.7,1.34,0.651,30.39,63200,2.5,16.76,21.46,28.37,38.53,49.48,34870,44640,59010,80140,102920,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",13-1199,"Business Operations Specialists, All Other*",,19370,3,9.036,1.155,31.39,65290,2.5,14.89,20.34,29.21,38.99,47.45,30970,42300,60760,81110,98700,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",13-2011,Accountants and Auditors,,23900,2.7,11.149,1.321,32.68,67970,1.8,17.63,22.14,28.91,37.85,50.83,36660,46050,60130,78740,105720,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",13-2021,Appraisers and Assessors of Real Estate,,1230,23.5,0.573,1.164,26.03,54140,9.3,13.12,16.07,23.47,33.19,45.97,27290,33420,48820,69030,95620,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",13-2031,Budget Analysts,,640,7,0.299,0.652,31.89,66330,3.4,18.69,23.48,30.18,39.04,48.79,38870,48830,62780,81210,101470,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",13-2041,Credit Analysts,,1100,15.2,0.513,1.04,31,64480,4.6,16.04,20.99,29.28,37.08,48.3,33350,43650,60890,77130,100460,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",13-2051,Financial Analysts,,2290,7.6,1.07,0.616,35.92,74700,3.8,20.83,25.66,33.03,40.58,53.74,43320,53370,68700,84410,111790,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",13-2052,Personal Financial Advisors,,4730,12.3,2.206,1.805,36.11,75100,7.4,13.84,17.77,26.93,41.88,69.86,28790,36950,56020,87110,145320,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",13-2053,Insurance Underwriters,,1360,14.4,0.636,0.848,28.18,58620,4.1,16.37,19.31,25.55,34.88,43.52,34050,40160,53140,72540,90510,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",13-2061,Financial Examiners,,200,16,0.093,0.424,44.54,92640,2.6,25.35,31.44,43.46,56.87,66.97,52730,65390,90400,118280,139290,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",13-2071,Credit Counselors,,730,10.4,0.342,1.47,19.58,40720,4.5,12.88,15.13,17.5,21.97,28.69,26790,31470,36400,45700,59670,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",13-2072,Loan Officers,,6950,7.8,3.241,1.454,28.34,58940,3.1,14.88,18.09,23.91,35.48,47.8,30950,37620,49730,73800,99420,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",13-2081,"Tax Examiners and Collectors, and Revenue Agents",,1000,3.2,0.467,0.866,27.29,56770,1.1,13.35,16.6,24.14,36.99,47.18,27770,34530,50200,76930,98120,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",13-2082,Tax Preparers,,840,31.4,0.394,0.879,11.57,24070,8.6,7.91,8.7,10.35,12.87,16.06,16450,18100,21520,26760,33410,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",13-2099,"Financial Specialists, All Other",,2530,8.4,1.182,0.971,29.46,61280,2.6,17.85,21.13,26.55,35.36,45.42,37130,43960,55230,73540,94460,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",15-0000,Computer and Mathematical Occupations,major,44650,2.6,20.828,0.806,32.81,68240,1.3,16.98,22.68,31.17,41.11,51.66,35310,47180,64840,85500,107450,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",15-1111,Computer and Information Research Scientists,,120,32.4,0.057,0.291,39.45,82060,2.4,27.73,33.34,38.17,45.3,54.62,57680,69350,79390,94230,113610,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",15-1121,Computer Systems Analysts,,6050,11.6,2.821,0.723,37.29,77560,3,21.49,27.77,35.3,44.8,56.15,44700,57750,73430,93180,116780,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",15-1131,Computer Programmers,,5600,12.1,2.611,0.995,31.47,65460,2.5,16.06,21.62,30.59,39.4,49.11,33400,44970,63630,81950,102160,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",15-1132,"Software Developers, Applications",,5370,7.7,2.504,0.637,36,74880,3.1,20.67,27.3,34.31,44.99,54.04,42990,56780,71370,93570,112410,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",15-1133,"Software Developers, Systems Software",,4090,23.9,1.908,0.64,41.6,86520,3,27.42,32.32,39.18,48.76,60.46,57040,67220,81490,101420,125770,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",15-1141,Database Administrators,,1180,6,0.549,0.67,34.67,72110,1.6,21.14,26.79,33.52,41.64,51.42,43970,55730,69720,86620,106940,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",15-1142,Network and Computer Systems Administrators*,,4490,4.8,2.097,0.8,36.38,75670,1.4,21.22,27.88,34.87,43.63,54.15,44140,57990,72520,90760,112620,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",15-1150,Computer Support Specialists,,9010,6.5,4.202,0.922,22.09,45950,2.1,13.33,16.51,20.69,26.1,33.53,27720,34340,43030,54290,69740,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",15-1179,"Information Security Analysts, Web Developers, and Computer Network Architects",,5040,6.7,2.351,1.228,35.76,74380,1.7,19.94,25.6,34.29,43.64,53.98,41470,53250,71330,90780,112280,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",15-1799,"Computer Occupations, All Other*",,1310,13.8,0.613,0.425,29.49,61340,5.2,11.47,23.73,27.82,37.76,45.5,23850,49370,57860,78530,94650,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",15-2011,Actuaries,,200,28.2,0.092,0.638,51.37,106850,5,28.11,35.81,44.37,74.88,#,58470,74480,92290,155760,#,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",15-2031,Operations Research Analysts,,2070,6.8,0.967,1.976,28.62,59530,1.8,17.14,20.69,26.92,34.51,44.24,35650,43040,55990,71790,92020,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",15-2041,Statisticians,,110,15,0.049,0.273,28.09,58420,6.3,13.81,17.56,27.59,35.59,44.04,28730,36520,57380,74020,91590,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",17-0000,Architecture and Engineering Occupations,major,24090,4.5,11.241,0.62,32.67,67960,1.4,16.43,21.79,30.27,41.04,52.37,34170,45330,62960,85350,108930,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",17-1011,"Architects, Except Landscape and Naval",,1230,10.8,0.572,0.829,38.83,80770,9.7,18.66,25.22,33.72,45.25,63.09,38820,52460,70140,94120,131230,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",17-1012,Landscape Architects,,410,48.6,0.193,1.471,32.3,67180,5.2,17.68,26.82,32.28,36.8,46.33,36770,55780,67150,76550,96360,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",17-1021,Cartographers and Photogrammetrists,,**,**,**,**,40.57,84390,17.9,19.34,26.02,48.33,53.24,56.19,40230,54120,100520,110740,116870,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",17-1022,Surveyors,,540,12.6,0.253,0.732,28.08,58400,4.9,13.3,19.14,26.44,37,43.84,27660,39820,54990,76960,91180,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",17-2011,Aerospace Engineers,,**,**,**,**,43.85,91210,2.4,28.64,35.55,43.99,53.6,60.8,59570,73940,91500,111480,126450,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",17-2021,Agricultural Engineers,,40,15.2,0.018,0.907,23.25,48360,9.3,15.74,17.37,20.59,26.59,39.22,32740,36140,42830,55310,81590,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",17-2031,Biomedical Engineers,,180,13.1,0.082,0.682,35.12,73040,4.6,19.73,23.57,33.73,44.98,53.88,41050,49030,70170,93550,112070,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",17-2041,Chemical Engineers,,70,27.6,0.031,0.137,39.51,82190,6.8,21.38,32.42,38.37,45.37,63.06,44480,67430,79810,94370,131150,,
FL,33100,"Miami-Fort Lauderdale-Pompano Beach, FL",17-2051,Civil Engineers,,3640,7.8,1.698,0.866,41.22,85730,2.8,23.74,29.88,38.9,49.09,60.88,49370,62140,80900,102100,126630,,
