AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,49-2091,Avionics Technicians,detailed,50,7.2,0.229,1.63,,,30.98,64430,2.3,22.84,24.02,28.98,38.08,38.08,47510,49970,60280,79210,79210,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,49-2095,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",detailed,40,10.6,0.203,1.25,,,47.35,98490,1.5,37.96,38.9,49.92,50,62.86,78950,80900,103830,104000,130740,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,49-2098,Security and Fire Alarm Systems Installers,detailed,30,30.6,0.148,0.27,,,33.05,68740,12.2,23.26,24.05,31.51,45.09,45.09,48380,50030,65540,93780,93780,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,49-3011,Aircraft Mechanics and Service Technicians,detailed,330,5.8,1.516,1.67,,,32.37,67340,1.9,22.9,28.59,29.62,37.79,46.87,47640,59460,61610,78600,97500,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,49-3021,Automotive Body and Related Repairers,detailed,130,6.4,0.604,0.6,,,32.14,66860,13.3,17.1,17.49,22.36,27.71,45.59,35570,36390,46520,57640,94830,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,49-3023,Automotive Service Technicians and Mechanics,detailed,470,8.3,2.189,0.49,,,26.19,54460,1.9,16.48,18.62,24.13,31.37,38.55,34280,38730,50200,65250,80190,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,170,6.4,0.806,0.43,,,30.29,62990,2.2,21.91,24.97,29.96,34.72,37,45570,51940,62310,72220,76970,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,70,22,0.339,0.29,,,27.05,56270,3.3,21.49,23.49,28.13,29.51,34.62,44700,48860,58510,61390,72000,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,detailed,60,49.5,0.264,1.11,,,23.96,49830,1.1,17.54,19,24.31,27.41,30,36480,39520,50570,57000,62400,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,49-3091,Bicycle Repairers,detailed,30,23,0.147,1.6,,,18.9,39320,4,14.98,17.99,19.22,21.13,21.13,31150,37420,39970,43950,43950,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,49-3093,Tire Repairers and Changers,detailed,80,7.8,0.354,0.53,,,18.6,38680,1.5,15.38,15.8,17.69,20.5,23.13,31990,32860,36800,42640,48100,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",detailed,80,10.3,0.353,1.12,,,38.23,79520,1.8,24.05,24.39,44.42,45.14,46.58,50020,50720,92400,93900,96880,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,340,7.9,1.57,0.6,,,30.9,64270,3.1,18.63,23.31,28.96,39.74,44.94,38760,48470,60240,82660,93460,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,49-9041,Industrial Machinery Mechanics,detailed,420,5.1,1.947,0.72,,,29.58,61530,1,19.63,24.35,29.75,34.11,38.44,40830,50650,61880,70950,79960,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,49-9044,Millwrights,detailed,60,5.6,0.273,1.09,,,34.57,71900,0.8,23.99,30.95,37.87,37.87,37.99,49890,64370,78770,78770,79010,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,49-9051,Electrical Power-Line Installers and Repairers,detailed,80,9.6,0.37,0.47,,,51.65,107420,3.5,43.1,46.13,56.02,57.64,57.64,89640,95950,116520,119890,119890,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,49-9062,Medical Equipment Repairers,detailed,70,12.9,0.327,0.77,,,33.4,69470,3.5,22,23.24,31.16,39.38,47.85,45760,48340,64820,81910,99520,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,49-9071,"Maintenance and Repair Workers, General",detailed,1650,2.8,7.647,0.77,,,23.4,48680,0.7,15.17,18.27,22.73,28.4,31.42,31550,38000,47280,59070,65350,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,60,17.6,0.278,0.41,,,20.06,41720,5,15.99,17.3,17.95,22.63,30.04,33260,35980,37340,47060,62480,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,150,17.9,0.701,0.61,,,24.31,50560,10.3,17.37,17.7,22.76,28.57,36.58,36140,36810,47340,59420,76090,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,51-0000,Production Occupations,major,9130,1.6,42.395,0.73,,,22.51,46810,0.6,16.23,17.5,19.26,24.57,33.24,33750,36400,40070,51100,69140,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,640,2.4,2.979,0.67,,,34.35,71460,0.9,21.98,26.83,32.23,38.85,49.72,45730,55810,67040,80810,103420,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",detailed,340,5.2,1.59,0.9,,,21.2,44100,1.8,17.28,17.88,19.12,22.87,29.08,35940,37180,39780,47570,60490,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,51-2041,Structural Metal Fabricators and Fitters,detailed,40,12.6,0.191,0.5,,,24.53,51030,3.5,18.54,21.45,23.12,25,31.96,38570,44620,48090,52000,66470,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,51-2090,Miscellaneous Assemblers and Fabricators,detailed,1720,5.1,7.992,0.81,,,19.17,39870,0.7,15.92,17.2,17.7,21.16,22.77,33120,35780,36810,44010,47360,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,51-3011,Bakers,detailed,330,9.6,1.555,1.07,,,17.28,35940,1.1,13.15,14.73,17.13,18.72,22.93,27350,30630,35630,38930,47690,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,51-3021,Butchers and Meat Cutters,detailed,140,7.7,0.668,0.74,,,18.82,39150,2.4,13.63,14.95,18.35,22.02,24.45,28350,31090,38160,45790,50850,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,51-3092,Food Batchmakers,detailed,130,12.9,0.625,0.56,,,19.68,40930,3.3,15.52,17.2,17.73,19.32,22.59,32270,35780,36870,40180,46990,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,550,7.2,2.573,2.18,,,20.89,43450,1.2,16.44,16.54,18.31,24.13,31.36,34200,34400,38070,50180,65220,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,70,7.9,0.337,0.68,,,19.04,39610,1.6,15.7,17.11,17.68,21.69,23.18,32660,35580,36780,45100,48210,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,51-4035,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,80,13,0.369,4,,,21.63,44980,1.8,18.61,18.61,21.89,22.39,28.01,38710,38710,45540,46570,58270,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,51-4041,Machinists,detailed,480,8.2,2.234,1.17,,,25.87,53800,0.9,18.55,21.66,24.3,30.38,33.24,38580,45060,50540,63190,69140,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,230,16.3,1.078,1.03,,,18.77,39030,1.3,15.12,16.67,17.45,19.13,23.5,31440,34680,36300,39790,48880,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,51-4111,Tool and Die Makers,detailed,150,9.9,0.678,1.77,,,31.8,66150,1.5,22.88,28.27,31.79,38.76,39.14,47580,58790,66120,80630,81400,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,300,3.4,1.383,0.5,,,23.3,48460,2.1,17.61,17.83,22.36,26,31.97,36630,37080,46520,54080,66490,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",detailed,50,12,0.255,1.17,,,19.32,40190,1.8,14.89,17.25,17.25,20.97,23.41,30970,35880,35880,43610,48690,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,51-5111,Prepress Technicians and Workers,detailed,50,10.5,0.242,1.55,,,21.86,45460,1.4,17.54,19.59,22.18,22.9,27.86,36470,40750,46140,47620,57940,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,51-5112,Printing Press Operators,detailed,240,4.1,1.119,1.12,,,22.7,47210,1.4,17.34,18.35,23.48,26.12,29.2,36060,38160,48830,54320,60740,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,51-5113,Print Binding and Finishing Workers,detailed,120,6.8,0.555,2.17,,,20.54,42720,1.1,17.44,17.75,18.28,22.84,24.18,36280,36910,38020,47510,50290,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,51-6011,Laundry and Dry-Cleaning Workers,detailed,100,6.8,0.47,0.39,,,15.52,32280,1,13.26,14.13,15.23,16.96,17.73,27580,29390,31670,35280,36880,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,51-6031,Sewing Machine Operators,detailed,50,15.9,0.216,0.28,,,18.84,39190,1.7,15.78,16.5,17.83,19.99,23.51,32810,34320,37080,41570,48890,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,40,18.1,0.176,1.79,,,17.44,36280,8.6,14.57,14.57,14.57,22.94,24.17,30300,30300,30300,47700,50280,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,51-7011,Cabinetmakers and Bench Carpenters,detailed,50,21.8,0.245,0.42,,,25.23,52470,3.2,16.63,20.93,24.53,26.83,33.95,34590,43540,51020,55800,70610,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,51-8013,Power Plant Operators,detailed,40,10.7,0.182,0.88,,,45.57,94790,3.1,29.74,39.26,48.92,52.48,52.48,61850,81660,101750,109160,109160,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,70,12,0.321,0.4,,,30.17,62760,1.8,23.53,24.25,30.48,32.21,36.75,48940,50440,63400,66990,76440,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,51-9011,Chemical Equipment Operators and Tenders,detailed,80,7.5,0.38,0.48,,,23.73,49360,1.5,16.47,18.42,22.04,27.85,33.43,34250,38300,45850,57930,69540,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,80,6.5,0.384,0.55,,,23.65,49200,0.7,17.67,22.03,25.84,25.84,25.84,36760,45810,53750,53750,53750,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,40,10.5,0.197,0.57,,,19.85,41290,1.3,16.93,18.49,18.63,22.4,25.18,35220,38460,38750,46590,52380,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,700,6.3,3.252,0.84,,,24.08,50080,2.7,16.68,18.14,21.85,28.1,36.05,34700,37720,45450,58450,74970,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,51-9081,Dental Laboratory Technicians,detailed,60,24.3,0.282,1.25,,,31.13,64750,3.8,21.26,24.18,28.98,39.95,39.95,44210,50290,60270,83090,83090,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,51-9111,Packaging and Filling Machine Operators and Tenders,detailed,270,8.2,1.252,0.51,,,19.75,41090,1.3,15.26,17.56,18.11,21.77,25.51,31750,36520,37670,45270,53070,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,180,17.1,0.823,0.8,,,21.96,45670,2.8,16.87,18.43,19.53,22.5,29.76,35080,38340,40630,46800,61890,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,170,9.3,0.771,0.62,,,22.31,46410,1.1,18.11,18.11,19.31,25.6,30.29,37670,37670,40160,53240,63000,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,51-9162,Computer Numerically Controlled Tool Programmers,detailed,60,11.5,0.262,1.42,,,30.41,63250,1.3,19.88,26.26,29.53,34.53,38.9,41350,54620,61420,71830,80900,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,51-9196,"Paper Goods Machine Setters, Operators, and Tenders",detailed,60,10.1,0.279,0.44,,,21.51,44730,2.8,16.44,18.87,22.44,23.33,27.22,34200,39240,46670,48520,56620,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,51-9198,Helpers--Production Workers,detailed,150,7.9,0.718,0.6,,,17.68,36780,0.9,15.3,16.98,17.17,17.87,21.25,31830,35330,35710,37170,44190,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,51-9199,"Production Workers, All Other",detailed,140,14,0.664,0.41,,,18.68,38850,2.1,15.15,15.95,17.45,19.06,24.63,31500,33170,36300,39640,51230,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,53-0000,Transportation and Material Moving Occupations,major,10480,1.3,48.659,0.54,,,22.78,47380,0.7,14.26,16.64,19.01,25.27,33.21,29670,34610,39530,52550,69090,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,440,4.7,2.029,0.52,,,28.98,60270,0.9,20,22.11,27.19,34.15,38.95,41600,45980,56560,71040,81010,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,53-2012,Commercial Pilots,detailed,750,5.3,3.491,10.05,,,*,98050,2.9,*,*,*,*,*,49940,63280,81360,134990,134990,True,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,53-3031,Driver/Sales Workers,detailed,430,10.7,2.011,0.66,,,17.9,37240,3.4,11.27,11.7,16.49,22.2,27.71,23440,24340,34310,46180,57630,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,1270,3.6,5.881,0.44,,,26.28,54670,0.9,17.92,22.43,25.45,30,32.77,37280,46650,52930,62400,68160,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,53-3033,Light Truck Drivers,detailed,720,3.3,3.345,0.51,,,24.42,50800,1.1,13.86,17.04,22.2,27.28,42.7,28830,35430,46170,56730,88810,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,53-3051,"Bus Drivers, School",detailed,210,19.5,0.959,0.39,,,20.41,42450,2.1,14.47,18.3,21.42,23.18,23.4,30100,38060,44560,48220,48670,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,53-3053,Shuttle Drivers and Chauffeurs,detailed,240,6.1,1.103,0.82,,,16.73,34790,2.1,12.73,14.6,16.45,17.92,21.08,26490,30380,34220,37280,43840,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,53-3099,"Motor Vehicle Operators, All Other",detailed,120,23.1,0.556,1.65,,,19.88,41350,4.1,13.46,15.39,16.71,22.76,33.05,27990,32010,34770,47340,68740,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,53-6031,Automotive and Watercraft Service Attendants,detailed,140,21.6,0.647,1.06,,,17.06,35490,7.5,13.77,13.77,13.8,16.69,25.66,28640,28640,28700,34720,53360,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,53-6032,Aircraft Service Attendants,detailed,50,17,0.236,1.44,,,20.08,41770,3,17,17.02,17.02,22.94,27.08,35360,35400,35400,47710,56330,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,53-7051,Industrial Truck and Tractor Operators,detailed,340,9,1.584,0.31,,,21.99,45730,2.7,17.27,18.42,20.16,23.8,31.72,35920,38300,41930,49490,65970,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,53-7061,Cleaners of Vehicles and Equipment,detailed,280,6,1.309,0.54,,,16.5,34320,1.1,11.48,13.99,15.01,17.66,22.54,23880,29090,31210,36730,46870,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,2020,3.3,9.378,0.47,,,19.35,40250,0.7,15.03,16.89,17.97,21.8,25.09,31250,35130,37380,45350,52190,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,53-7064,"Packers and Packagers, Hand",detailed,290,7.8,1.343,0.32,,,17.32,36020,1.1,13.66,14.45,17.67,18.36,20.5,28400,30050,36750,38190,42640,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,53-7065,Stockers and Order Fillers,detailed,2630,3,12.198,0.64,,,17.87,37160,0.5,14.15,15.15,17.22,18.78,22.78,29420,31510,35820,39060,47390,,
11460,"Ann Arbor, MI",4,MI,0,Cross-industry,cross-industry,1235,53-7081,Refuse and Recyclable Material Collectors,detailed,70,22.4,0.324,0.36,,,24,49920,3.4,17.35,18.7,23.66,28.52,29,36090,38890,49210,59320,60320,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,00-0000,All Occupations,total,6185570,0,1000,1,,,35.29,73400,0.5,16.36,17.84,24.27,40.89,65.15,34040,37100,50490,85050,135520,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,11-0000,Management Occupations,major,437530,0.7,70.734,1.02,,,72.62,151060,1.6,29.59,40.58,62.64,87.57,#,61550,84410,130300,182140,#,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,11-1011,Chief Executives,detailed,13990,5.2,2.262,1.63,,,144.82,301230,2.1,48.24,76.44,#,#,#,100330,158980,#,#,#,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,11-1021,General and Operations Managers,detailed,91440,2.3,14.783,0.64,,,70.69,147030,3.3,29.38,39.3,57.17,83.7,#,61110,81740,118920,174090,#,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,11-1031,Legislators,detailed,500,6.1,0.081,0.38,,,*,81920,3.6,*,*,*,*,*,34810,36640,47810,86700,136310,True,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,11-2011,Advertising and Promotions Managers,detailed,1240,8.9,0.201,1.48,,,88.3,183670,9.7,34.06,47.48,65.8,99.43,#,70850,98760,136870,206800,#,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,11-2021,Marketing Managers,detailed,20570,3.6,3.325,1.37,,,84.09,174910,2,40.83,58.35,79.34,102.38,#,84920,121370,165030,212950,#,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,11-2022,Sales Managers,detailed,39240,2.7,6.343,1.67,,,66.57,138460,1.1,27.24,37.17,56.67,81.76,111.78,56660,77310,117880,170060,232510,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,11-2032,Public Relations Managers,detailed,3500,5.8,0.566,1.18,,,74.42,154800,2.5,40.74,48.82,65.23,84.76,#,84730,101540,135670,176300,#,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,11-2033,Fundraising Managers,detailed,1650,6,0.268,1.28,,,69.07,143660,3.9,37.63,46.22,58.21,80.88,105.7,78270,96130,121080,168220,219850,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,11-3012,Administrative Services Managers,detailed,13130,3.6,2.123,1.33,,,61.83,128600,2,34.77,46.21,55.93,72.12,95.01,72320,96110,116330,150010,197620,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,11-3013,Facilities Managers,detailed,5790,3.3,0.936,1.08,,,57.41,119400,1.1,32.02,38.31,51.77,69.79,84.65,66610,79670,107680,145160,176080,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,11-3021,Computer and Information Systems Managers,detailed,24740,2.5,4,1.02,,,92.9,193230,0.8,53.72,73.51,86.94,107.63,#,111730,152910,180820,223860,#,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,11-3031,Financial Managers,detailed,34810,2,5.628,1.09,,,93.07,193580,2.2,46.3,61.8,80.93,107.06,#,96300,128540,168340,222670,#,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,11-3051,Industrial Production Managers,detailed,8700,2.6,1.407,0.96,,,62.04,129030,1,35.01,44.8,58.73,76.23,94.03,72830,93180,122160,158570,195580,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,11-3061,Purchasing Managers,detailed,2720,5.3,0.44,0.86,,,73.55,152980,2,44.75,53.76,69.2,83.98,104.51,93090,111810,143930,174680,217370,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,11-3071,"Transportation, Storage, and Distribution Managers",detailed,11340,2.5,1.833,1.4,,,56.82,118190,1.1,29.88,36.46,49.52,68.12,90.72,62140,75840,103000,141690,188710,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,11-3111,Compensation and Benefits Managers,detailed,1000,6.4,0.161,1.31,,,79.16,164650,3.1,47.68,58.78,73.52,95.86,#,99180,122260,152920,199380,#,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,11-3121,Human Resources Managers,detailed,9070,2.2,1.467,1.11,,,82.45,171500,1.4,44.45,60.02,75.34,97.73,#,92460,124850,156710,203270,#,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,11-3131,Training and Development Managers,detailed,1880,3,0.303,1.11,,,73.1,152060,1.3,40.64,49.52,64.32,83.17,106.97,84540,102990,133780,173000,222490,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,11-9013,"Farmers, Ranchers, and Other Agricultural Managers",detailed,120,43.8,0.02,0.48,,,50.99,106070,8.8,25.37,37.48,46.72,63.27,81.75,52770,77950,97190,131600,170050,,
31080,"Los Angeles-Long Beach-Anaheim, CA",4,CA,0,Cross-industry,cross-industry,1235,11-9021,Construction Managers,detailed,11390,5,1.841,0.85,,,63.48,132040,2.9,39.08,48.09,61.58,77.97,85,81290,100030,128090,162170,176790,,
