AREA,AREA_TITLE,AREA_TYPE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,OCC_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,49-3023,Automotive Service Technicians and Mechanics,detailed,470,13.8,4.611,1.03,,20.83,43320,4.6,12.62,15.58,20.51,24.73,30.12,26250,32410,42670,51430,62640,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,130,14.2,1.237,0.68,,21.97,45700,2.9,15.61,18.4,21.95,25.92,29.57,32470,38280,45660,53920,61500,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,70,24.7,0.728,0.72,,28.7,59700,8.3,18.38,20.95,24.55,37.06,47.24,38230,43580,51070,77080,98260,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,detailed,50,30,0.456,2.08,,23.36,48590,10.3,13.19,18.7,24.34,28.56,31.73,27430,38890,50620,59410,66000,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,49-3093,Tire Repairers and Changers,detailed,90,25.9,0.896,1.19,,12.07,25110,6.5,9.73,10.34,11.35,12.89,16.62,20240,21510,23610,26820,34580,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,260,12.1,2.514,1.08,,25.65,53360,3.3,17.82,21.37,25.56,30.08,34.49,37070,44450,53170,62560,71750,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,49-9041,Industrial Machinery Mechanics,detailed,340,11.9,3.285,1.24,,25.4,52830,2.2,17.3,20.3,25.13,29.49,34.38,35980,42230,52270,61340,71520,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,49-9062,Medical Equipment Repairers,detailed,40,44.1,0.41,1.3,,28.6,59480,2.2,20.29,23.66,28.07,33.95,39.57,42210,49210,58390,70620,82310,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,49-9071,"Maintenance and Repair Workers, General",detailed,920,5.8,8.956,0.93,,21.09,43870,2.2,13.93,16.75,20.79,24.4,29.13,28980,34840,43240,50750,60590,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,50,36.5,0.533,0.79,,14.33,29810,3.8,11.44,12.5,13.9,16.27,18.73,23800,26010,28910,33830,38950,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,51-0000,Production Occupations,major,9020,6.4,88.041,1.41,,19.35,40240,1.3,12.36,14.71,18.17,22.71,28.3,25710,30600,37790,47240,58860,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,530,8.8,5.212,1.21,,33.02,68680,2.2,19.62,24.6,33.14,41.4,47.97,40810,51160,68930,86120,99780,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",detailed,750,7.8,7.311,3.77,,15.73,32710,8,10.33,12.84,15.14,18.43,21.27,21490,26700,31490,38330,44230,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,51-2041,Structural Metal Fabricators and Fitters,detailed,40,45.2,0.352,0.67,,20.09,41780,4.4,15.8,17.48,19.61,22.11,23.64,32860,36350,40790,45980,49160,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,51-2090,Miscellaneous Assemblers and Fabricators,detailed,1770,10.6,17.255,1.85,,16.67,34670,2.2,11.5,13.46,16.51,19.24,23.08,23920,28000,34330,40020,48000,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,51-3011,Bakers,detailed,70,15,0.662,0.53,,13.72,28540,2.1,9.86,11.51,13.34,15.11,18.58,20510,23950,27750,31420,38650,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,51-3021,Butchers and Meat Cutters,detailed,110,42.3,1.113,1.2,,18.87,39240,2.3,14.62,16.43,19.19,21.87,23.46,30400,34170,39910,45480,48800,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,51-3092,Food Batchmakers,detailed,40,33.1,0.346,0.32,,13.79,28670,5.2,8.97,12.05,13.61,15.78,19.04,18660,25070,28320,32830,39610,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,30,1.5,0.293,0.56,,24.02,49960,4.4,16.99,18.62,21.91,25.97,36.28,35340,38730,45580,54010,75470,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,170,33.6,1.619,1.22,,17.46,36320,4.9,12.46,14.5,17.53,20.18,23.25,25910,30170,36470,41980,48360,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,260,19.1,2.53,4.84,,19.36,40260,2.4,15.07,16.82,19.49,22.45,24.23,31350,34980,40530,46690,50390,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,60,11.3,0.559,2.93,,19.52,40590,3,16.11,17.23,19.1,21.99,24.81,33510,35840,39730,45730,51600,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,51-4041,Machinists,detailed,550,8.6,5.373,2.06,,22.91,47650,2.5,15.5,19.33,22.8,27.09,30.58,32250,40210,47420,56350,63610,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,140,34,1.334,1.14,,17.94,37310,6,12.17,14.56,17.47,21.13,25.14,25310,30280,36330,43950,52280,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,440,17.6,4.305,4.3,,16.64,34610,8.1,11.25,13.41,16.65,19.4,22.67,23390,27900,34630,40360,47160,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,51-4111,Tool and Die Makers,detailed,70,35.9,0.706,1.46,,28.77,59840,3.2,20.98,25.11,28.27,32.26,38.6,43640,52240,58810,67100,80280,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,90,24.2,0.907,0.32,,20.99,43670,3.9,13.77,15.71,19.05,26.55,29.71,28630,32680,39620,55230,61800,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,51-4199,"Metal Workers and Plastic Workers, All Other",detailed,170,43.7,1.622,9.79,,15.69,32640,6.4,12.58,13.37,14.63,17.65,21.48,26160,27820,30440,36700,44670,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,51-5112,Printing Press Operators,detailed,140,25.6,1.38,1.17,,20.38,42380,9.2,12.87,14.74,18.33,24.22,29.61,26780,30650,38130,50380,61590,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,51-5113,Print Binding and Finishing Workers,detailed,60,16.5,0.583,1.88,,17.41,36210,3.8,13.12,15.3,17.2,19.14,22.82,27290,31820,35780,39810,47470,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,51-6011,Laundry and Dry-Cleaning Workers,detailed,160,12.4,1.572,1.1,,13.23,27520,3.9,9.82,11.15,13.15,14.93,17.71,20420,23190,27360,31060,36830,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,51-6031,Sewing Machine Operators,detailed,40,22,0.365,0.4,,16.22,33730,2.3,12.8,13.79,15.62,18.43,21.26,26620,28680,32480,38330,44230,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,51-7011,Cabinetmakers and Bench Carpenters,detailed,100,15.9,0.966,1.43,,20.48,42600,3.6,14.16,16.57,19.81,24.22,28.56,29440,34460,41190,50380,59400,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",detailed,80,10.8,0.817,2.37,,15.13,31480,3.6,12.41,13.21,14.54,17.11,18.96,25820,27480,30250,35590,39440,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",detailed,190,31.1,1.896,3.53,,18.71,38930,7.8,13.41,16.11,19.21,22.02,23.85,27880,33510,39970,45810,49610,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,51-8021,Stationary Engineers and Boiler Operators,detailed,40,0.8,0.354,1.6,,27.39,56980,2.9,20.32,22.32,26.21,33.23,36.8,42270,46420,54510,69130,76530,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,90,24.7,0.898,1.07,,23.14,48140,5.2,15.95,20.5,23.05,25.91,30.1,33180,42640,47940,53880,62610,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,70,11,0.638,0.75,,22.87,47560,3.8,18.18,20.24,22.44,25.39,29.75,37800,42110,46670,52820,61870,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,710,14.4,6.899,1.76,,22.01,45770,1.9,15.99,17.92,21.52,25.45,29.63,33260,37280,44760,52930,61640,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,51-9111,Packaging and Filling Machine Operators and Tenders,detailed,50,21.7,0.499,0.19,,19.17,39860,3.2,13.32,16.14,18.62,22.73,25.61,27710,33560,38720,47290,53270,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",detailed,60,8.2,0.627,0.63,,20.35,42320,4.1,15.03,16.72,18.99,22.76,27.31,31250,34770,39490,47340,56810,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,51-9161,Computer Numerically Controlled Tool Operators,detailed,880,13.9,8.551,8.28,,18.92,39350,3.5,13.83,15.82,18.42,22.02,24.83,28760,32910,38310,45800,51640,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,51-9162,Computer Numerically Controlled Tool Programmers,detailed,60,16.2,0.607,3.49,,32.54,67680,5.4,22.16,25.89,30.35,37.66,48.19,46100,53850,63130,78340,100240,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,51-9198,Helpers--Production Workers,detailed,250,35.1,2.462,1.19,,15.65,32550,7.3,9.55,11.26,15.33,19.17,23.37,19860,23420,31890,39860,48610,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,51-9199,"Production Workers, All Other",detailed,90,6,0.914,0.6,,16.8,34940,3.7,12.72,15.33,16.94,18.56,21.4,26450,31890,35230,38610,44510,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,53-0000,Transportation and Material Moving Occupations,major,6020,4.4,58.73,0.69,,16.13,33560,2,9.92,11.59,14.95,19.81,24.03,20640,24120,31100,41210,49990,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",detailed,180,7.8,1.729,0.56,,26.32,54750,3.3,14.74,19.2,26.34,31.14,38.58,30660,39940,54790,64770,80250,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,53-3031,Driver/Sales Workers,detailed,300,37.2,2.952,0.98,,15.47,32180,6.2,8.34,9.24,15.53,20.03,23.71,17340,19220,32300,41670,49310,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,53-3032,Heavy and Tractor-Trailer Truck Drivers,detailed,920,8.7,8.971,0.71,,21.71,45150,2.2,16.44,18.37,21.52,24.58,28.66,34200,38210,44760,51130,59600,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,53-3033,Light Truck Drivers,detailed,390,11.6,3.826,0.61,,13.85,28800,4.3,9.39,10.45,12.43,16.61,21.22,19540,21730,25850,34550,44140,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,53-3058,"Passenger Vehicle Drivers, Except Bus Drivers, Transit and Intercity",detailed,650,20.2,6.371,1.34,,17.07,35510,5.6,9.76,12.88,17.86,21.51,23.59,20310,26790,37140,44740,49060,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,53-6031,Automotive and Watercraft Service Attendants,detailed,60,27.1,0.601,0.75,,12.88,26790,2.2,10.25,11.26,12.93,14.36,15.49,21310,23430,26900,29860,32220,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,53-7051,Industrial Truck and Tractor Operators,detailed,90,11.2,0.87,0.2,,19.62,40800,3.9,15.06,16.89,19.43,23.04,24.98,31330,35140,40410,47920,51950,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,53-7061,Cleaners of Vehicles and Equipment,detailed,110,12.4,1.054,0.4,,14.91,31010,4.3,10.32,11.48,14.44,17.94,21.33,21460,23870,30030,37320,44370,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",detailed,460,14,4.456,0.22,,14.76,30710,2.4,9.78,11.73,14.08,17.46,21.1,20330,24410,29290,36320,43890,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,53-7064,"Packers and Packagers, Hand",detailed,410,8.3,3.963,0.92,,12,24960,4.7,8.48,10,11.5,13.5,16.54,17630,20810,23920,28080,34400,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,53-7065,Stockers and Order Fillers,detailed,2130,4.8,20.755,1.43,,13.99,29100,2.2,9.97,11.05,13.04,16.02,19.53,20740,22990,27110,33320,40630,,
3300006,West Central-Southwest New Hampshire nonmetropolitan area,6,0,Cross-industry,cross-industry,1235,53-7081,Refuse and Recyclable Material Collectors,detailed,170,9.3,1.652,2,,15.61,32460,1.6,11.63,12.96,15.09,18.14,20.41,24180,26950,31380,37720,42460,,
11460,"Ann Arbor, MI",4,0,Cross-industry,cross-industry,1235,00-0000,All Occupations,total,223970,2.6,1000,1,,27.1,56370,2.4,10.63,13.54,20.94,33.66,50.27,22120,28150,43550,70020,104550,,
11460,"Ann Arbor, MI",4,0,Cross-industry,cross-industry,1235,11-0000,Management Occupations,major,11580,4.1,51.721,0.94,,60.99,126860,2.1,27.33,38.03,54.76,74.85,#,56850,79110,113900,155680,#,,
11460,"Ann Arbor, MI",4,0,Cross-industry,cross-industry,1235,11-1011,Chief Executives,detailed,130,13.1,0.568,0.41,,99.82,207630,5.4,33.1,57.6,#,#,#,68850,119820,#,#,#,,
11460,"Ann Arbor, MI",4,0,Cross-industry,cross-industry,1235,11-1021,General and Operations Managers,detailed,3250,8.1,14.491,0.89,,66.05,137380,3.8,23.1,31.29,55.13,87.51,#,48050,65090,114670,182010,#,,
11460,"Ann Arbor, MI",4,0,Cross-industry,cross-industry,1235,11-1031,Legislators,detailed,40,20.6,0.185,0.52,,*,41970,18.5,*,*,*,*,*,19660,19790,20090,52910,118360,True,
11460,"Ann Arbor, MI",4,0,Cross-industry,cross-industry,1235,11-2021,Marketing Managers,detailed,230,12.8,1.03,0.57,,63.74,132580,3,37.44,49.76,58.97,72.55,94.39,77870,103500,122660,150900,196330,,
11460,"Ann Arbor, MI",4,0,Cross-industry,cross-industry,1235,11-2022,Sales Managers,detailed,410,9.3,1.84,0.67,,62.43,129860,2.8,31.34,42.85,58.91,78.27,95.86,65180,89130,122530,162810,199380,,
11460,"Ann Arbor, MI",4,0,Cross-industry,cross-industry,1235,11-2030,Public Relations and Fundraising Managers,detailed,190,2.8,0.853,1.58,,67.21,139800,3.8,37.65,47.25,60.94,80.36,#,78300,98270,126760,167140,#,,
11460,"Ann Arbor, MI",4,0,Cross-industry,cross-industry,1235,11-3010,Administrative Services and Facilities Managers,detailed,340,5.6,1.538,0.74,,*,*,*,*,*,*,*,*,*,*,*,*,*,,
11460,"Ann Arbor, MI",4,0,Cross-industry,cross-industry,1235,11-3021,Computer and Information Systems Managers,detailed,990,8.6,4.4,1.49,,65.73,136720,2.6,40.4,50.87,61.98,77.1,95.41,84030,105820,128920,160360,198450,,
11460,"Ann Arbor, MI",4,0,Cross-industry,cross-industry,1235,11-3031,Financial Managers,detailed,760,9.7,3.374,0.76,,63.65,132400,2.3,32.35,42.14,57.69,76.27,#,67300,87650,120000,158640,#,,
11460,"Ann Arbor, MI",4,0,Cross-industry,cross-industry,1235,11-3051,Industrial Production Managers,detailed,260,13.5,1.182,0.93,,60.62,126100,3,40.4,48.41,59.59,71.86,81.58,84030,100680,123960,149470,169690,,
11460,"Ann Arbor, MI",4,0,Cross-industry,cross-industry,1235,11-3061,Purchasing Managers,detailed,90,12.5,0.414,0.84,,58.5,121680,2.3,40.2,47.55,57.4,69.36,83.51,83610,98910,119390,144270,173710,,
11460,"Ann Arbor, MI",4,0,Cross-industry,cross-industry,1235,11-3071,"Transportation, Storage, and Distribution Managers",detailed,100,14,0.43,0.48,,56.94,118430,5,33.11,42.22,53.11,64.93,78.42,68880,87830,110460,135060,163110,,
11460,"Ann Arbor, MI",4,0,Cross-industry,cross-industry,1235,11-3121,Human Resources Managers,detailed,180,7.7,0.8,0.76,,59.89,124580,2.8,36.03,43.11,55.58,74.34,92.98,74940,89670,115600,154630,193400,,
11460,"Ann Arbor, MI",4,0,Cross-industry,cross-industry,1235,11-9021,Construction Managers,detailed,130,13.1,0.6,0.3,,53.34,110940,3.4,34.73,43.24,51.15,60.63,81.48,72240,89940,106400,126110,169480,,
11460,"Ann Arbor, MI",4,0,Cross-industry,cross-industry,1235,11-9031,"Education and Childcare Administrators, Preschool and Daycare",detailed,130,22.4,0.56,1.57,,26.55,55230,6,17.23,19.85,26.27,33.07,37.32,35830,41280,54640,68780,77620,,
